SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
8000295,2.6,5,,,,3.25,4,5.5,2.8,,4.25,,,12.25,10.4,
8000300,3.2,4,,,,2.5,4.5,6.25,1.4,,4.42,,,11,8.6,
8000309,5.6,5.25,,,,4,5.5,9.25,3,,6.25,,,14.75,13.85,
8000312,4.2,5.25,,,,3.25,4,6.75,2.4,,4.67,,,12.5,11.85,
8000317,3.8,6.25,,,,4.25,6.25,7.75,3.6,,6.08,,,16.75,13.65,
8000320,4.6,4.5,2.5,2.75,3.25,2.5,7.75,8,3.2,2.83,6.08,9.85,10.6,14.75,12.3,10.3
8000323,5,5.5,,,,5.25,6.75,9.25,3,,7.08,,,17.5,13.5,
8000329,2,5.5,,,,2.75,4.5,6.75,3.2,,4.67,,,12.75,10.7,
8000331,4.2,5.75,,,,4,5,9.25,2.8,,6.08,,,14.75,12.75,
8000341,2.6,4.5,,,,3.75,3.25,7.5,2.8,,4.83,,,11.5,9.9,
8000356,3.6,4,,,,2.25,4.75,5.75,3.2,,4.25,,,11,10.8,
8000359,4,5.25,,,,3,6,7.5,1.6,,5.5,,,14.25,10.85,
8000336,3.8,4.25,,,,3.75,5.25,7.75,,,5.58,,,13.25,,
8000347,4.6,5.25,,,,4.5,5.75,8.25,2.8,,6.17,,,15.5,12.65,
8000351,3.2,3.5,,,,3,3.75,4.5,2.8,,3.75,,,10.25,9.5,
8000354,4.6,7.5,,,,5.5,8,8.5,3.8,,7.33,,,21,15.9,
8000406,6,5.5,,,,5.5,7.5,8.75,3.6,,7.25,,,18.5,15.1,
8003506,5.4,7.75,,,,5.5,7.5,9,,,7.33,,,20.75,,
8003512,4.2,3.25,,,,2.75,5,6.5,3.6,,4.75,,,11,11.05,
8003530,3,4.5,,,,4,6.25,8.25,2.8,,6.17,,,14.75,10.3,
8003540,4.8,7,,,,5.25,6.75,9,,,7,,,19,,
8003553,6.2,5.5,4.5,5.75,3.75,,,,2,4.67,,16.45,15.7,,13.7,12.7
8003573,6,6,,,,4,5.5,8.5,4.6,,6,,,15.5,16.6,
8003593,4.8,4,,,,3,5.75,8.5,2,,5.75,,,12.75,10.8,
8003602,5.8,7.75,,,,4.5,6.75,9,2.8,,6.75,,,19,16.35,
8003612,4.8,5,2,2.75,4.5,,,,2.8,3.08,,9.55,12.05,,12.6,9.6
8003628,4.2,5.25,,,,4.75,3.75,6.75,3.8,,5.08,,,13.75,13.25,
8003637,3,5.25,,,,1.5,5,7.25,3.6,,4.58,,,11.75,11.85,
8003654,5,5.5,3.75,5,4,,,,3.4,4.25,,13.75,14,,13.9,12.15
8003674,4.6,5.25,,,,4.25,4.75,7.75,3.6,,5.58,,,14.25,13.45,
8003685,4.6,5.25,,,,4.25,6.5,8.5,4,,6.42,,,16,13.85,
8003694,4.8,6.5,,,,4.5,6.5,8.5,3.8,,6.5,,,17.5,15.1,
8003705,5,5.75,6,5,4.5,,,,2.8,5.17,,16,14.5,,13.55,13.8
8003720,3.6,6,,,,4.25,5.5,7.5,6.6,,5.75,,,15.75,16.2,
8001302,6.4,8.75,,,,6.25,8.25,8.5,3,,7.67,,,23.25,18.15,
8001339,4.2,4.25,,,,2.75,5.75,5.75,2.8,,4.75,,,12.75,11.25,
8001342,3.8,5.75,,,,3,6.25,8.5,4,,5.92,,,15,13.55,
8001345,3.2,6.5,,,,4.5,6,7.5,3.2,,6,,,17,12.9,
8001352,6.2,3.25,3.5,4.25,5.5,,,,3,4.42,,13.95,15.95,,12.45,12.7
8001356,6.2,7.75,7,5,6,,,,3,6,,18.2,17.2,,16.95,16.2
8000945,4.2,5.5,,,,4.75,4.75,5.75,2.4,,5.08,,,15,12.1,
8000949,2.6,5.75,,,,3.5,5.25,6.25,2.4,,5,,,14.5,10.75,
8000955,3.6,5.5,,,,4.25,6.25,8.25,2.2,,6.25,,,16,11.3,
8000959,3.6,5.75,,,,4.25,6.5,7,2.6,,5.92,,,16.5,11.95,
8000968,3.6,6.25,,,,5.75,6.75,9,1.8,,7.17,,,18.75,11.65,
8000975,4.6,8,,,,6,7.25,9.25,2.8,,7.5,,,21.25,15.4,
8000977,4.2,5.25,,,,4.25,5.5,6.25,2.4,,5.33,,,15,11.85,
8000979,3.4,4.5,,,,2.5,5.75,7,1.8,,5.08,,,12.75,9.7,
8000982,4,8,,,,4.25,7.5,7.75,3.6,,6.5,,,19.75,15.6,
8000984,3.8,3.75,,,,2.5,4.75,6,2.2,,4.42,,,11,9.75,
8000987,4.4,6,,,,3.25,4.75,8,3.6,,5.33,,,14,14,
8000413,3.6,6.75,,,,3.5,6.25,7.5,2,,5.75,,,16.5,12.35,
8000394,4.4,4.75,,,,4.75,4.5,8,3.8,,5.75,,,14,12.95,
8000398,4,4.25,,,,2.75,7.75,8.25,3.6,,6.25,,,14.75,11.85,
8000420,3.8,6.5,,,,4.75,7.25,8.5,4.8,,6.83,,,18.5,15.1,
8000423,5.4,6.5,,,,6.25,6,8.75,4,,7,,,18.75,15.9,
8000441,3.6,5.25,,,,4,7.5,8,2.8,,6.5,,,16.75,11.65,
8000455,6.2,6.25,,,,4.5,6.5,9.25,6.6,,6.75,,,17.25,19.05,
8000460,3.8,4.75,,,,3,5,7.75,4.2,,5.25,,,12.75,12.75,
8000428,4.4,8,,,,5.25,6.5,8.25,,,6.67,,,19.75,,
8000431,3.2,3.5,,,,4.5,6.25,8.25,,,6.33,,,14.25,,
8000436,4.4,4.5,,,,3.5,4.25,5.25,2.8,,4.33,,,12.25,11.7,
8000438,4.6,4,,,,4.25,4.5,8.75,4.4,,5.83,,,12.75,13,
8000443,4.4,5.25,,,,3.5,5.25,8.25,2,,5.67,,,14,11.65,
8000446,3.4,3.75,,,,3.5,5,7.75,,,5.42,,,12.25,,
8000449,4.4,5,,,,4,5.75,7.5,3.8,,5.75,,,14.75,13.2,
8000453,3.4,3.25,,,,2.5,5.5,8.5,,,5.5,,,11.25,,
8000019,4.8,7.5,,,,5.5,7.25,8.5,2.8,,7.08,,,20.25,15.1,
8003731,5,5.5,,,,7,6,9,6.2,,7.33,,,18.5,16.7,
8000962,3.8,6.25,,,,6.75,6.25,8.75,2.6,,7.25,,,19.25,12.65,
8000974,3.6,6,,,,4.25,4.5,6.75,3.6,,5.17,,,14.75,13.2,
8000993,4.6,6,,,,3.75,7,8,1.8,,6.25,,,16.75,12.4,
8000966,5,6.75,,,,3.75,7,8.5,2.6,,6.42,,,17.5,14.35,
8000989,4.6,6.25,,,,3,5.25,8,2.2,,5.42,,,14.5,13.05,
8000991,5,5.75,,,,4.5,6.75,8.75,4,,6.67,,,17,14.75,
8000996,3.2,5.25,,,,2,4,8.5,4,,4.83,,,11.25,12.45,
8001018,2.6,5.5,,,,3.25,6.5,8.5,2.4,,6.08,,,15.25,10.5,
