SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
64002493,6,7,4.5,6,7,,,,3,5.83,,16.5,19,,16,13.5
64002509,7,7,4.25,6.75,6.75,,,,3.8,5.92,,18,20.5,,17.8,15.05
64001727,4.2,6.5,3,5,6,,,,5.4,4.67,,12.2,15.2,,16.1,12.6
64001750,4,7.5,3.75,3,4.25,,,,6.8,3.67,,10.75,11.25,,18.3,14.55
64001755,5.8,7.25,4.25,4.25,3.25,,,,2.4,3.92,,14.3,13.3,,15.45,12.45
64001757,6,8,5.25,7.75,7.25,,,,5.4,6.75,,19,21,,19.4,16.65
64001759,5,7.09,3.5,4.75,6.5,,,,3,4.92,,13.25,16.25,,15.09,11.5
64001747,6.2,7.5,4.5,7.25,5.5,,,,4.4,5.75,,17.95,18.95,,18.1,15.1
64001761,4.6,4.25,5.5,4.75,4.75,,,,3.8,5,,14.85,14.1,,12.65,13.9
64001763,5,6.25,4,4.75,6,,,,2.8,4.92,,13.75,15.75,,14.05,11.8
64001765,3.8,7.5,3.75,3.5,4.75,,,,2.4,4,,11.05,12.05,,13.7,9.95
64001745,5,7.25,4,5.25,6.25,,,,5.6,5.17,,14.25,16.5,,17.85,14.6
64001776,4.6,6.25,2.5,4,5,,,,2.2,3.83,,11.1,13.6,,13.05,9.3
64001793,6.2,8,3.75,6.5,5.75,,,,5.2,5.33,,16.45,18.45,,19.4,15.15
64001796,5,5.83,2.5,2.25,3.75,,,,4,2.83,,9.75,11,,14.83,11.5
64001968,4.8,4.5,3,5,1.75,,,,2,3.25,,12.8,11.55,,11.3,9.8
64001969,6,7.75,4,3.5,4.75,,,,2.8,4.08,,13.5,14.25,,16.55,12.8
64001558,4.6,7.5,4,4.75,3.25,,,,3,4,,13.35,12.6,,15.1,11.6
64001567,4.2,7.41,5,4.5,4,,,,4.4,4.5,,13.7,12.7,,16.01,13.6
64001979,3.2,2.5,,,,3.5,5,,,,,,,11,,
64001996,2.8,2.5,,,,2,4.25,,,,,,,8.75,,
64002016,4.8,7.5,,,,5.25,6.25,,,,,,,19,,
64002108,3.4,7.5,,,,2.75,5.25,,,,,,,15.5,,
64002136,,8,,,,5,5,,,,,,,18,,
64002168,2.4,3.5,,,,3.25,6,,,,,,,12.75,,
64002186,2.8,6.25,,,,5.5,4.75,,,,,,,16.5,,
64002291,3.8,3,,,,3.5,4,,,,,,,10.5,,
64002008,2.2,2.75,,,,3.25,4.75,,,,,,,10.75,,
64002066,5.2,,,3.25,5.25,,,,,,,,13.7,,,
64002324,6,7,6.75,5.75,6.25,,,,3.6,6.25,,18.5,18,,16.6,16.35
64002334,6,8.5,,,,7.5,8.25,9.75,5.4,,8.5,,,24.25,19.9,
64002336,5.2,7,,,,4,5.25,7.5,4,,5.58,,,16.25,16.2,
64002340,4,8,3.25,5.25,6,,,,3.2,4.83,,12.5,15.25,,15.2,10.45
64002350,6.2,8,6.25,5.5,5.5,,,,4.2,5.75,,17.95,17.2,,18.4,16.65
64002358,3.8,5,,,,2,6,8,3.4,,5.33,,,13,12.2,
64002364,6.4,7,4.5,6,5.75,,,,3.2,5.42,,16.9,18.15,,16.6,14.1
64001921,3,8.25,4.25,4,2.75,,,,2.8,3.67,,11.25,9.75,,14.05,10.05
