SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
32001039,5.8,8,,,,2.75,4.5,8.25,6.2,,5.17,,,15.25,20,
32001046,3,6,,,,2.5,3.75,6.75,1.6,,4.33,,,12.25,10.6,
32001047,4.6,5.75,,,,1.75,4.5,7,3.4,,4.42,,,12,13.75,
32001053,3,5,,,,2.75,3.5,5.75,1.4,,4,,,11.25,9.4,
32001055,3.2,4.75,,,,3.25,4.75,6.5,4.4,,4.83,,,12.75,12.35,
32001067,4.8,6.75,,,,3.25,5.25,8.5,2.8,,5.67,,,15.25,14.35,
32001074,3.8,2.75,,,,4.25,7,6,2.8,,5.75,,,14,9.35,
32001076,5.6,6.5,,,,3.5,5.25,7,2.6,,5.25,,,15.25,14.7,
32001080,4.6,3.75,,,,2.75,5.75,7.25,2.2,,5.25,,,12.25,10.55,
32001083,2.4,5.5,,,,2.75,5,7,2.8,,4.92,,,13.25,10.7,
32001088,3.8,6.5,,,,5,4.75,6.5,3.2,,5.42,,,16.25,13.5,
32003925,4.8,4.5,,,,4.5,4.25,7.5,2.4,,5.42,,,13.25,11.7,
32003928,1.4,2.25,,,,2.75,4.25,6.5,2.8,,4.5,,,9.25,6.45,
32003934,4.2,3.5,,,,3.5,5.5,6,2.2,,5,,,12.5,9.9,
32003939,2.2,5,,,,2,4.25,5,2.6,,3.75,,,11.25,9.8,
32003942,2.8,3.5,,,,2.5,3.5,7.5,2.8,,4.5,,,9.5,9.1,
32003945,4,6.5,,,,3.5,7,7.25,3.4,,5.92,,,17,13.9,
32003948,3.4,4.75,,,,2.75,4.5,7.75,2.2,,5,,,12,10.35,
32004409,3.4,3.5,3.75,2.25,3.75,4.5,4,6,4,3.25,4.83,9.4,9.4,12,10.9,11.15
32004410,3.6,3,1.75,3.5,4.25,3.25,4,6,2.4,3.17,4.42,8.85,11.35,10.25,9,7.75
32004415,7.2,4.5,4.75,5.75,2.75,,,,2.6,4.42,,17.7,15.7,,14.3,14.55
32004416,4,2.5,1.5,2.25,2,4,3.75,7.5,1.4,1.92,5.08,7.75,8.25,10.25,7.9,6.9
32004418,5.6,5.25,4,4.5,3.25,,,,3.4,3.92,,14.1,13.35,,14.25,13
32004424,7.4,6.25,7.5,4.25,4.5,,,,7.4,5.42,,19.15,16.15,,21.05,22.3
32004427,4.2,4,6.25,4.5,4.5,,,,2.6,5.08,,14.95,13.2,,10.8,13.05
32004428,5.4,3.25,4.25,4.5,3.75,3.75,6.25,9,4.8,4.17,6.33,14.15,13.65,13.25,13.45,14.45
32004441,3.4,4.5,,,,3.25,5.25,7.5,2.2,,5.33,,,13,10.1,
32001023,3.8,6.75,,,,2,4.5,6.25,4,,4.25,,,13.25,14.55,
32001027,2.6,3.75,,,,3,3.5,4.25,2.8,,3.58,,,10.25,9.15,
32001029,3.2,5.25,,,,3.5,7.25,7,2.6,,5.92,,,16,11.05,
32001043,5.6,7.5,,,,2.5,6.5,8,3.2,,5.67,,,16.5,16.3,
32001024,4.8,7.25,,,,4.25,7.5,7.5,2.4,,6.42,,,19,14.45,
32001025,3.6,7.5,,,,2.75,5.25,8.75,3.6,,5.58,,,15.5,14.7,
32001030,2.8,4.5,,,,2.5,3.25,5,3.2,,3.58,,,10.25,10.5,
32001032,4.8,5,,,,4.5,4.75,8.25,2,,5.83,,,14.25,11.8,
32001036,2.6,6.5,,,,3.5,5.25,7,2.6,,5.25,,,15.25,11.7,
32001044,3,7.75,,,,6.5,6.25,8.75,3.2,,7.17,,,20.5,13.95,
32001057,2.4,4.75,,,,3.5,5,6.75,2.2,,5.08,,,13.25,9.35,
32001062,3,4.75,,,,3.5,5.25,6.75,3,,5.17,,,13.5,10.75,
32001065,5.6,4.5,,,,3,6.25,8,2.6,,5.75,,,13.75,12.7,
32001423,6.2,5,5.75,4.5,4.5,3.5,6,6.5,4.4,4.92,5.33,16.45,15.2,14.5,15.6,16.35
32001426,3.8,5.5,2.25,2.25,3.75,,,,2.2,2.75,,8.3,9.8,,11.5,8.25
32001432,4.2,6.25,1.75,4,5.5,3.75,7.25,6.75,2.4,3.75,5.92,9.95,13.7,17.25,12.85,8.35
32003919,3.8,5,,,,3.5,4.25,5.5,3.2,,4.42,,,12.75,12,
32003924,2.4,4,,,,4.5,5,6.5,3.6,,5.33,,,13.5,10,
32003930,4.2,2.75,,,,4,6.5,7.25,3.8,,5.92,,,13.25,10.75,
32004144,6.6,7.5,,,,3.75,6.25,7.25,5,,5.75,,,17.5,19.1,
32004151,4.4,5.25,,,,2.25,4.25,4.25,3.6,,3.58,,,11.75,13.25,
32004147,2.2,4.5,,,,1.75,4,6.25,3.4,,4,,,10.25,10.1,
32004149,7.4,8.5,,,,3.5,5.25,8,6,,5.58,,,17.25,21.9,
32004155,3.6,6.75,,,,2.5,6.25,7,2.4,,5.25,,,15.5,12.75,
32004157,5.2,5.25,,,,3.75,6.25,6.75,4.4,,5.58,,,15.25,14.85,
32004159,5.8,5.5,,,,1.25,5.5,7.25,2.2,,4.67,,,12.25,13.5,
32004161,2.4,3.5,,,,3.25,5,5,2,,4.42,,,11.75,7.9,
32004165,6,5,,,,4.5,6.5,9,3.6,,6.67,,,16,14.6,
32004178,5.8,5,,,,4,5.5,8.25,6.8,,5.92,,,14.5,17.6,
32004181,3.6,4,,,,4.5,6.5,8,2.6,,6.33,,,15,10.2,
32004184,3.2,2.75,,,,1.5,2.75,2.5,2.2,,2.25,,,7,8.15,
32004187,3,6,,,,3.75,6.25,7,3.4,,5.67,,,16,12.4,
32004167,2.8,5.5,,,,2.5,5.25,6.75,3.4,,4.83,,,13.25,11.7,
32005178,6.4,9,,,,4,7.25,7,6.8,,6.08,,,20.25,22.2,
32005185,4.2,5,,,,2.25,3,6,1.8,,3.75,,,10.25,11,
32005201,4.4,7.25,,,,5.75,8,8.25,4.6,,7.33,,,21,16.25,
32005207,3.2,4.5,,,,3,3.75,3.75,2.4,,3.5,,,11.25,10.1,
32005211,2.8,4,,,,3.75,4.75,8,3.4,,5.5,,,12.5,10.2,
32004988,4.6,5.25,4.75,4.25,5.25,,,,2.4,4.75,,13.6,14.1,,12.25,11.75
32004982,5,7.5,3.75,3.75,5.5,,,,2.4,4.33,,12.5,14.25,,14.9,11.15
32004985,4.4,4.75,3.25,5,3.5,,,,4.6,3.92,,12.65,12.9,,13.75,12.25
32004973,5.8,5.25,3.75,2.75,5.5,,,,2.8,4,,12.3,14.05,,13.85,12.35
32004975,5.6,7.25,3.25,3.25,5.5,,,,4,4,,12.1,14.35,,16.85,12.85
32004977,7.8,7,9,7.5,5.5,,,,5,7.33,,24.3,20.8,,19.8,21.8
32004979,4.6,5.75,6,3.5,5.25,,,,2.8,4.92,,14.1,13.35,,13.15,13.4
32004981,5.4,4.75,6,6,4.75,,,,3.2,5.58,,17.4,16.15,,13.35,14.6
32004983,5.4,4.75,3.75,4.25,4.25,,,,2.6,4.08,,13.4,13.9,,12.75,11.75
32004986,5.2,5,4.25,6,4,,,,2.2,4.75,,15.45,15.2,,12.4,11.65
32004992,5.6,5.75,5.25,7.25,4.25,,,,3,5.58,,18.1,17.1,,14.35,13.85
32004996,6.8,5.5,6.5,6.5,4.25,,,,2.2,5.75,,19.8,17.55,,14.5,15.5
32004773,4,5.25,,,,7.5,5.75,7.25,2.6,,6.83,,,18.5,11.85,
32004775,1.6,3,,,,3.25,3.5,4,1.2,,3.58,,,9.75,5.8,
32004777,4.4,5.25,,,,3.5,3.75,6.75,2.4,,4.67,,,12.5,12.05,
32004779,4.4,6,,,,4.5,5.75,9.5,4.8,,6.58,,,16.25,15.2,
32004783,5.8,6.5,,,,4.5,4.75,7.75,5.6,,5.67,,,15.75,17.9,
32004791,4.6,6.25,,,,4.75,5.5,6.75,2.4,,5.67,,,16.5,13.25,
32005017,6.2,5.25,,,,5,6.75,8.5,2.8,,6.75,,,17,14.25,
32005006,4.8,5,,,,2.5,5.25,7.75,2.4,,5.17,,,12.75,12.2,
32005020,5.4,5.75,,,,3.5,5.75,8.25,2.2,,5.83,,,15,13.35,
32005023,3.2,4.75,,,,5.5,6.5,7.75,2.4,,6.58,,,16.75,10.35,
32005026,4.4,4,,,,2.5,5,6.75,3,,4.75,,,11.5,11.4,
32005031,3.2,5.25,,,,3,5.75,6.25,2,,5,,,14,10.45,
32005043,3.8,4.5,,,,3.25,5.5,5.75,2.8,,4.83,,,13.25,11.1,
32005037,3.4,5,,,,2.75,5,7.25,2.2,,5,,,12.75,10.6,
32005047,3,6,,,,3.25,5,6,3.4,,4.75,,,14.25,12.4,
32005049,3.4,3.5,,,,2,5.5,6.75,1.6,,4.75,,,11,8.5,
32005054,2.4,5.25,,,,3.25,5.25,7,3.6,,5.17,,,13.75,11.25,
32007579,5.2,7,,,,6.5,,,,,,,,,,
32007588,5,6,,,,7.5,,,,,,,,,,
32007597,7.8,8,,,,8,,,,,,,,,,
32007604,2.8,3.5,,,,3.25,,,,,,,,,,
32007634,5.6,7,,,,5.75,,,,,,,,,,
32007661,5.6,7,,,,6.25,,,,,,,,,,
32007689,6.4,6.75,,,,6.5,,,,,,,,,,
32007727,3.8,4.25,,,,3,,,,,,,,,,
32007755,3.4,3,,,,4.75,,,,,,,,,,
32007757,5.4,5.25,,,,6.5,,,,,,,,,,
32007765,2.8,4.75,,,,1.75,,,,,,,,,,
32001667,4.2,6.5,,,,3.75,5,6.25,3.2,,5,,,15.25,13.9,
32001669,3.8,6.25,,,,2.5,6,7.75,3.2,,5.42,,,14.75,13.25,
32001674,5.4,7,,,,3.5,4.5,7.5,5.2,,5.17,,,15,17.6,
32001676,3.6,4.5,,,,3,5.5,4.25,2.4,,4.25,,,13,10.5,
32001678,3.6,4.5,,,,4.5,4.75,5.75,2.8,,5,,,13.75,10.9,
32001682,4,6.25,,,,4,6.5,7.75,4,,6.08,,,16.75,14.25,
32001687,2.6,7.25,,,,5.25,6.75,8.5,3.6,,6.83,,,19.25,13.45,
32001702,1.8,3.75,,,,4.75,2.5,7.75,2.8,,5,,,11,8.35,
32001704,3.6,5.25,,,,4.25,5.5,8.5,3.8,,6.08,,,15,12.65,
32001706,4.2,5.75,,,,3.75,6,6.75,3.6,,5.5,,,15.5,13.55,
32002720,7.2,6.5,8.25,4.75,5.75,,,,8.8,6.25,,20.2,17.7,,22.5,24.25
32002726,6.2,5,4.75,4.25,5.5,,,,3,4.83,,15.2,15.95,,14.2,13.95
32002732,5,4.5,4.75,5,2.75,,,,4.4,4.17,,14.75,12.75,,13.9,14.15
32006034,4,6.5,,,,2,5,5.5,2.6,,4.17,,,13.5,13.1,
32006038,3,3.5,,,,2.25,4,5.5,2.6,,3.92,,,9.75,9.1,
32006043,6,5.5,,,,4.75,7,8.75,5,,6.83,,,17.25,16.5,
32006045,3.8,3,,,,2.75,4.5,5.25,2.8,,4.17,,,10.25,9.6,
32006023,6,6.25,,,,4.5,6.75,9,4,,6.75,,,17.5,16.25,
32006025,5.2,7.75,,,,3.25,6.5,8,4.6,,5.92,,,17.5,17.55,
32006027,4,3.75,,,,3.5,4.75,5,2.6,,4.42,,,12,10.35,
32006029,5.6,5,,,,5.25,7.25,8,5.6,,6.83,,,17.5,16.2,
32006031,5.6,5,,,,2.75,7.5,6.75,2,,5.67,,,15.25,12.6,
32006035,3.8,6.25,,,,5.25,5.5,8.25,3.8,,6.33,,,17,13.85,
32006039,4.6,7.25,,,,5,7,9.25,3.2,,7.08,,,19.25,15.05,
32006032,4.8,6,,,,4,5.5,6.5,3.4,,5.33,,,15.5,14.2,
32006036,3.2,4.5,,,,4,4.75,7.75,1.8,,5.5,,,13.25,9.5,
32006041,3.8,5,,,,3.5,4,6,3.8,,4.5,,,12.5,12.6,
32007129,6.2,4.25,2.75,6,4.75,,,,2.8,4.5,,14.95,16.95,,13.25,11.75
32007131,8,5.5,7,4.5,5,,,,8.4,5.5,,19.5,17.5,,21.9,23.4
32007143,5.6,4,5,5.25,4.25,,,,2.6,4.83,,15.85,15.1,,12.2,13.2
32007147,7.2,4,7.75,7.25,4.25,,,,3,6.42,,22.2,18.7,,14.2,17.95
32007127,7.6,6.25,4.5,7,8.25,,,,5.4,6.58,,19.1,22.85,,19.25,17.5
32007133,4.8,5.75,3.75,5.5,5,,,,3.6,4.75,,14.05,15.3,,14.15,12.15
32007135,7.4,4.25,7.5,5.5,5.75,,,,7.4,6.25,,20.4,18.65,,19.05,22.3
32007137,5.4,5,3,5.75,6,,,,3.6,4.92,,14.15,17.15,,14,12
32007139,4,5.75,4.75,2.75,5,,,,2.8,4.17,,11.5,11.75,,12.55,11.55
32007141,6.4,6,4.25,3.75,5.75,,,,5.4,4.58,,14.4,15.9,,17.8,16.05
32007144,5.4,4,3.75,3.25,4.5,,,,2.8,3.83,,12.4,13.15,,12.2,11.95
32007148,5.2,2.5,5.5,4.75,5.25,,,,3.4,5.17,,15.45,15.2,,11.1,14.1
32007150,5.2,5.25,3.5,4.5,4,,,,2.4,4,,13.2,13.7,,12.85,11.1
32007154,7.4,4.25,5,4,5.5,,,,2.6,4.83,,16.4,16.9,,14.25,15
32007157,3.4,2.5,2.25,3,3.25,,,,2.6,2.83,,8.65,9.65,,8.5,8.25
32007160,5.2,5.25,2.5,4.25,3.5,,,,4.2,3.42,,11.95,12.95,,14.65,11.9
32007541,6.2,4.75,,6.75,,,,,8.6,,,,,,19.55,
32002341,6.8,6.5,7.5,5,4.75,,,,8.2,5.75,,19.3,16.55,,21.5,22.5
32002343,6.6,5.75,5.5,4,4.75,,,,6.8,4.75,,16.1,15.35,,19.15,18.9
32002329,5.2,4.75,5.75,5.25,3,,,,3,4.67,,16.2,13.45,,12.95,13.95
32002331,5.6,5.25,4.25,5.5,3.75,,,,4.4,4.5,,15.35,14.85,,15.25,14.25
32002344,3.2,3.75,4.75,4.75,2.25,,,,2,3.92,,12.7,10.2,,8.95,9.95
32002346,6.2,6.75,7,6.25,5,,,,4.6,6.08,,19.45,17.45,,17.55,17.8
32002604,4.2,5.5,2.75,3,3.5,4,4.25,7.25,1.8,3.08,5.17,9.95,10.7,13.75,11.5,8.75
32002614,4.6,5.5,2.5,2.75,3,2.75,5,6,3.4,2.75,4.58,9.85,10.35,13.25,13.5,10.5
32002616,4,3.5,2.25,2.5,2.25,2.75,4,5.25,2.4,2.33,4,8.75,8.75,10.25,9.9,8.65
32002627,3.8,6,2.75,3.25,2.75,2.5,6,6.75,4.2,2.92,5.08,9.8,9.8,14.5,14,10.75
32002631,5.6,4,6.75,7,4.5,,,,3.4,6.08,,19.35,17.1,,13,15.75
32002638,3.2,6.75,5.75,4,4.5,5.25,6,6.75,2.8,4.75,6,12.95,11.7,18,12.75,11.75
32002645,7.6,5.25,6.5,7,3.25,,,,2.4,5.58,,21.1,17.85,,15.25,16.5
32002658,5,5,5.25,4.75,4.75,,,,3.6,4.92,,15,14.5,,13.6,13.85
32002664,5.8,6,4,4.5,7.25,,,,3,5.25,,14.3,17.55,,14.8,12.8
32000065,4.4,5.75,,,,3.75,4.25,7.5,3.6,,5.17,,,13.75,13.75,
32000070,4.6,5.25,,,,3.25,5.75,8.75,3.6,,5.92,,,14.25,13.45,
32000081,6.4,3.75,3,3.5,5,,,,3,3.83,,12.9,14.9,,13.15,12.4
32000478,4,5.25,,,,3.25,5.75,7.75,3.8,,5.58,,,14.25,13.05,
32000482,4.8,6,,,,3,5.5,8.5,3.4,,5.67,,,14.5,14.2,
32000498,4.2,4,,,,4.5,5.5,7.75,3,,5.92,,,14,11.2,
32000475,2.8,5.5,,,,3.25,4.5,6.25,2.6,,4.67,,,13.25,10.9,
32000479,4.2,5.5,,,,2.5,5.5,7,3.4,,5,,,13.5,13.1,
32000483,5.4,7.5,,,,5.75,7,9,5.2,,7.25,,,20.25,18.1,
32000488,4,4.5,,,,4.75,6.5,6.75,2.8,,6,,,15.75,11.3,
32000490,2.8,6.5,,,,5.75,5.75,6.5,3.6,,6,,,18,12.9,
32000493,3.6,5,,,,4.5,5.5,7.5,3.4,,5.83,,,15,12,
32000476,5.2,6.5,,,,4.75,6,8.75,3.2,,6.5,,,17.25,14.9,
32000480,5.2,6.75,,,,3,5.5,7.25,6,,5.25,,,15.25,17.95,
32000484,2.4,6,,,,4,6,7,3.6,,5.67,,,16,12,
32000512,5,6.5,,,,4,8,8.5,7.6,,6.83,,,18.5,19.1,
32000515,5.2,7,,,,4.25,5.75,8.25,3.4,,6.08,,,17,15.6,
32000833,7.2,5.25,8.5,8,6,,,,4.2,7.5,,23.7,21.2,,16.65,19.9
32000851,3.8,4.25,4,4.5,2.5,,,,3,3.67,,12.3,10.8,,11.05,10.8
32000861,6.4,5.5,6.25,4.75,5,,,,2.6,5.33,,17.4,16.15,,14.5,15.25
32000647,5,5.75,3.25,3.75,4.75,,,,2.4,3.92,,12,13.5,,13.15,10.65
32000656,6.8,5.75,4.75,7,6,,,,2,5.92,,18.55,19.8,,14.55,13.55
32000658,5.4,5.25,6,5,5.5,,,,3.4,5.5,,16.4,15.9,,14.05,14.8
32000667,6.2,6,6.25,5.5,6.25,,,,2.8,6,,17.95,17.95,,15,15.25
32000672,6.4,4.5,5.25,4.75,4.25,,,,3.4,4.75,,16.4,15.4,,14.3,15.05
32000684,5.6,5.5,6.25,5.5,4.75,,,,3.2,5.5,,17.35,15.85,,14.3,15.05
32000193,4.6,5.75,,,,4,5.75,4.5,2.4,,4.75,,,15.5,12.75,
32000203,5.2,8,,,,6,6.75,7.25,2.8,,6.67,,,20.75,16,
32000204,3.2,7,,,,3.5,6.75,8,3.8,,6.08,,,17.25,14,
32000210,2.8,4,,,,2.5,5.5,5.5,3.4,,4.5,,,12,10.2,
32000212,4.2,6.5,,,,4.5,5.25,7.25,3.2,,5.67,,,16.25,13.9,
32000214,4,7.5,,,,6.5,7.75,7,2.2,,7.08,,,21.75,13.7,
32000225,4.8,8,,,,7.25,7.75,7.75,1.2,,7.58,,,23,14,
32000228,6,5,,,,6,7.75,8,3.2,,7.25,,,18.75,14.2,
32007272,6.2,7.75,3.75,3.75,4.75,,,,6.2,4.08,,13.7,14.7,,20.15,16.15
32007275,4.6,4.5,,,,4.5,6.25,8.25,4.6,,6.33,,,15.25,13.7,
32007291,4,6.75,,,,4.5,6.5,7,4.2,,6,,,17.75,14.95,
32003809,4.2,5.5,,,,3.75,5.5,7.5,2.6,,5.58,,,14.75,12.3,
32003812,3.8,4,,,,2.5,5,5.5,3.8,,4.33,,,11.5,11.6,
32003815,3,5.5,,,,2,5,5.25,3.4,,4.08,,,12.5,11.9,
32003819,3.2,2.75,,,,3.5,6,6.25,2.6,,5.25,,,12.25,8.55,
32003822,5,6.25,5.5,3,4.25,,,,2.4,4.25,,13.5,12.25,,13.65,12.9
32003832,4.8,4.25,,,,3.5,5.25,8,2.6,,5.58,,,13,11.65,
32003848,4,2.75,,,,2.5,3.75,5.5,3,,3.92,,,9,9.75,
32003857,3.8,6,,,,3.25,5.25,7.25,4.2,,5.25,,,14.5,14,
32003862,1.4,2.5,,,,2.25,3.25,4.5,3.6,,3.33,,,8,7.5,
32003874,3,3.5,,,,2,3,5.5,3.2,,3.5,,,8.5,9.7,
32003877,3.2,3,,,,2.5,4,6.25,2.2,,4.25,,,9.5,8.4,
32003733,2.6,2.25,,,,2.25,4.25,3.75,2.4,,3.42,,,8.75,7.25,
32003735,3.8,5,,,,3,5.5,8.5,3.2,,5.67,,,13.5,12,
32003740,3.8,3.25,,,,3.25,4.25,5.25,0.8,,4.25,,,10.75,7.85,
32003813,3,2,,,,2.5,3.25,4,3.2,,3.25,,,7.75,8.2,
32003816,4.6,3.75,,,,3.5,3.75,5,2.6,,4.08,,,11,10.95,
32003827,2,3.5,,,,3.75,3.5,4.5,3.6,,3.92,,,10.75,9.1,
32003820,1.2,3.5,,,,2.5,4.25,3.25,2.4,,3.33,,,10.25,7.1,
32003226,6.2,6.5,6,5,4.5,,,,6.6,5.17,,17.2,15.7,,19.3,18.8
32003230,7.2,5.5,5.75,7.25,6.75,,,,3.8,6.58,,20.2,21.2,,16.5,16.75
32003234,3.8,6,,,,3.75,5.5,8.25,2.4,,5.83,,,15.25,12.2,
32003255,5.2,4.5,5,3.75,4,,,,3.8,4.25,,13.95,12.95,,13.5,14
32003264,4.2,5,,,,2.75,4.75,5.5,1.8,,4.33,,,12.5,11,
32003267,6.4,6.25,5,7.5,5.5,,,,3.4,6,,18.9,19.4,,16.05,14.8
32003270,7.2,4.5,8,8,4,,,,3.6,6.67,,23.2,19.2,,15.3,18.8
32003273,4.6,4.75,2.75,5.5,4,,,,3.4,4.08,,12.85,14.1,,12.75,10.75
32003276,4.6,6.25,4.75,5,4.5,,,,2.8,4.75,,14.35,14.1,,13.65,12.15
32003280,3,2.5,,,,3,5.75,4.5,1.8,,4.42,,,11.25,7.3,
32003301,5,6.25,4.25,2.75,3.75,,,,2.4,3.58,,12,11.5,,13.65,11.65
32003308,5.8,5.25,6,6,5,,,,3.2,5.67,,17.8,16.8,,14.25,15
32003316,5.4,4.75,5,3.75,4.75,,,,3.2,4.5,,14.15,13.9,,13.35,13.6
32003535,3.6,5.75,,,,5.5,6.5,6.5,2.6,,6.17,,,17.75,11.95,
32003542,3.8,7,,,,8,6.5,7.25,2.4,,7.25,,,21.5,13.2,
32003548,5.8,4.75,1.5,6,1.75,,,,4.6,3.08,,13.3,13.55,,15.15,11.9
32003555,4.4,4.5,,,,3.75,4,8.5,3.4,,5.42,,,12.25,12.3,
32003564,3.8,4.25,,,,3,4.5,5.25,3.8,,4.25,,,11.75,11.85,
32003570,1.8,0.5,,,,2.75,2.75,3.25,3,,2.92,,,6,5.3,
32003583,4.4,4.75,,,,4.25,4.5,8,2.2,,5.58,,,13.5,11.35,
32003586,4.2,4.25,,,,2.5,5,7,2.2,,4.83,,,11.75,10.65,
32003592,4.6,4,,,,4,6.5,7.75,4.8,,6.08,,,14.5,13.4,
32003597,2.6,4,,,,2.75,3.5,4.5,3,,3.58,,,10.25,9.6,
32003604,5.8,5.5,7.5,6,5.25,,,,4.2,6.25,,19.3,17.05,,15.5,17.5
32003612,4,2.75,,,,2.75,4.75,5,2.2,,4.17,,,10.25,8.95,
32003616,2.8,3,,,,1.75,6,5.5,2.6,,4.42,,,10.75,8.4,
