SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
25013201,6.2,6,,,,3.25,5.75,5.5,3.4,,4.83,,,15,15.6,
25013210,6.6,6.25,,,,2.75,6.5,6.25,4.4,,5.17,,,15.5,17.25,
25013209,5.6,6.5,2.5,6.5,5.25,,,,3,4.75,,14.6,17.35,,15.1,11.1
25013211,5.8,6.75,5.25,4.75,4,,,,3.6,4.67,,15.8,14.55,,16.15,14.65
25013222,3.8,5.75,,,,3.75,5.75,6.75,3.6,,5.42,,,15.25,13.15,
25013229,7,6.75,6.75,5.5,5.75,,,,4.4,6,,19.25,18.25,,18.15,18.15
25013234,5.6,6,,,,2.75,4.5,7.5,3.2,,4.92,,,13.25,14.8,
25015443,7,5.75,6,7,4.25,,,,4,5.75,,20,18.25,,16.75,17
25015427,7.4,6.5,6.5,7.5,5.25,,,,3.6,6.42,,21.4,20.15,,17.5,17.5
25015459,6,7.25,6.5,4.75,4.75,,,,3.4,5.33,,17.25,15.5,,16.65,15.9
25015916,5.6,6.25,4.75,4.25,6,,,,4.6,5,,14.6,15.85,,16.45,14.95
25015921,5.6,6.75,5.5,5.25,4.25,,,,5,5,,16.35,15.1,,17.35,16.1
25015931,5,4.5,,,,4.25,4.5,5,2.4,,4.58,,,13.25,11.9,
25015933,6.6,5.75,4.25,4.75,4.25,,,,2.8,4.42,,15.6,15.6,,15.15,13.65
25015936,6.6,6.25,7,7,5.5,,,,4,6.5,,20.6,19.1,,16.85,17.6
25015952,8.2,8,7.5,7.75,6.75,,,,6,7.33,,23.45,22.7,,22.2,21.7
25015955,6.2,5.5,6,4.25,2.25,,,,4,4.17,,16.45,12.7,,15.7,16.2
25015960,5,7.75,,,,5.75,8.75,8.75,2.4,,7.75,,,22.25,15.15,
25015965,6.2,6.25,5.75,6.5,5,,,,4.4,5.75,,18.45,17.7,,16.85,16.35
25015970,5.4,5.25,5.25,5.75,4,,,,3.8,5,,16.4,15.15,,14.45,14.45
25015975,7.6,8,5.75,7.5,6.5,,,,4.4,6.58,,20.85,21.6,,20,17.75
25015977,6.2,7.25,6.25,5,4.5,,,,3,5.25,,17.45,15.7,,16.45,15.45
25015993,4.2,5,,,,3.25,6.25,6.5,2.6,,5.33,,,14.5,11.8,
25016009,7.2,6.5,4.75,5,3.5,,,,3.4,4.42,,16.95,15.7,,17.1,15.35
25014555,5.2,7.25,,,,4.75,8.25,9,5.8,,7.33,,,20.25,18.25,
25014552,3.8,6.5,,,,5,5.75,9,3,,6.58,,,17.25,13.3,
25014557,3.2,6.5,,,,2.5,5.75,7.25,2.6,,5.17,,,14.75,12.3,
25014563,4.8,6,,,,4.25,6,8.5,3.8,,6.25,,,16.25,14.6,
25014565,4.2,5.75,,,,4.5,7.5,8.25,4,,6.75,,,17.75,13.95,
25014576,5.2,7.75,,,,4,5,8.25,5.2,,5.75,,,16.75,18.15,
25014567,5,6.75,,,,3.75,5.5,8.25,4.2,,5.83,,,16,15.95,
25014106,7.2,7,4.75,5.75,5.25,,,,3.6,5.25,,17.7,18.2,,17.8,15.55
25014123,5.2,5,4.25,3,3.5,,,,4,3.58,,12.45,11.7,,14.2,13.45
25014134,6.4,6,5,5.25,6.5,,,,3.6,5.58,,16.65,18.15,,16,15
25014141,7,6.25,5.5,5,4.25,,,,4,4.92,,17.5,16.25,,17.25,16.5
25014143,6.4,6.25,7,6.25,6.25,,,,4,6.5,,19.65,18.9,,16.65,17.4
25014144,6.6,5.75,7.75,6.25,5,,,,5.6,6.33,,20.6,17.85,,17.95,19.95
25015047,6.6,5.75,6.5,8.25,5.25,,,,4.2,6.67,,21.35,20.1,,16.55,17.3
25015062,6.6,7.75,,,,5,7.5,8.75,3.4,,7.08,,,20.25,17.75,
25015087,6.8,8.25,,,,4.75,6.5,8.75,6.8,,6.67,,,19.5,21.85,
25014598,6.6,6.75,6.5,6.75,4.5,,,,4,5.92,,19.85,17.85,,17.35,17.1
25015154,3.2,6,,,,3,4.25,,,,,,,13.25,,
25015160,4.4,5.75,,,,3.5,6,,,,,,,15.25,,
25015166,4,4.5,,,,3.5,6.5,,,,,,,14.5,,
25015092,4,5.5,,,,3.75,5.75,,,,,,,15,,
25015095,2.8,4.5,,,,4,6,,,,,,,14.5,,
25015098,2.2,4.75,,,,3.25,5.75,,,,,,,13.75,,
25015107,3.4,4.25,,,,3.5,6.25,,,,,,,14,,
25015110,3.8,3.75,,,,2.75,4.75,,,,,,,11.25,,
25015113,3.2,4.75,,,,2.75,4,,,,,,,11.5,,
25015116,3.6,4.5,,,,2.75,3.5,,,,,,,10.75,,
25015119,2.6,4,,,,2.25,4.75,,,,,,,11,,
25015122,3.4,5.5,,,,3,5.25,,,,,,,13.75,,
25015418,6,5,5.25,4.25,5.5,,,,2.8,5,,15.5,15.75,,13.8,14.05
25015419,7.6,6.75,6.5,6.5,5.5,,,,5.6,6.17,,20.6,19.6,,19.95,19.7
25015420,5.4,6,3.75,5.25,5.5,,,,4.8,4.83,,14.4,16.15,,16.2,13.95
25015428,6.4,6.5,5.25,4.25,3.75,,,,4,4.42,,15.9,14.4,,16.9,15.65
25015432,7.8,6,6.5,3.25,4.75,,,,6.8,4.83,,17.55,15.8,,20.6,21.1
25015446,4.4,5.25,,,,2.75,4.25,4.25,3.2,,3.75,,,12.25,12.85,
25015449,4.2,6.25,,,,4.75,5.75,7.75,4,,6.08,,,16.75,14.45,
25015452,5.4,6.5,,,,3,5,7.5,4.4,,5.17,,,14.5,16.3,
25015593,6.2,5.5,,,,6.5,8,8,2.8,,7.5,,,20,14.5,
25015205,6.8,6.25,3.75,5,4.75,,,,3.4,4.5,,15.55,16.55,,16.45,13.95
25015223,6.4,6.25,6.75,6.25,4.75,,,,3.4,5.92,,19.4,17.4,,16.05,16.55
25015228,6.4,5.75,6.5,6.75,4.75,,,,4.8,6,,19.65,17.9,,16.95,17.7
25015263,7,5.25,6.25,6.75,3,,,,3.4,5.33,,20,16.75,,15.65,16.65
