SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
51000124,6,6,5.25,3.5,5.25,,,,5.2,4.67,,4.92,4.92,,5.73,5.48
51000125,4.8,6.75,,,,3.5,6.75,7.25,5,,5.83,,,5.67,5.52,
51000126,3.2,4.75,,,,4.25,4.75,6.5,3.6,,5.17,,,4.58,3.85,
51000127,6.8,6.25,5.5,5.25,5.25,,,,2.4,5.33,,5.85,5.77,,5.15,4.9
51000128,7,7.25,3.75,6.25,6,,,,4.6,5.33,,5.67,6.42,,6.28,5.12
51000129,6,6.25,7.5,6.25,3.75,,,,4.2,5.83,,6.58,5.33,,5.48,5.9
51000130,5.8,6.75,7.75,7,3.75,,,,2.8,6.17,,6.85,5.52,,5.12,5.45
51000131,6.2,6.25,6.75,3.25,4.75,,,,6.8,4.92,,5.4,4.73,,6.42,6.58
51000132,5.4,4.5,5,1.75,2.5,,,,4.4,3.08,,4.05,3.22,,4.77,4.93
51000133,1.8,3,,,,2.5,2.5,5,2.6,,3.33,,,2.67,2.47,
51000134,2.4,4.5,,,,3.25,5.5,5,2,,4.58,,,4.42,2.97,
51000135,6.8,4.5,7.25,7.25,5.75,,,,4.4,6.75,,7.1,6.6,,5.23,6.15
51000136,5.2,6.5,,,,5.5,7,8.25,3.2,,6.92,,,6.33,4.97,
51000137,6.2,5.25,5.75,3.25,4.75,,,,4.4,4.58,,5.07,4.73,,5.28,5.45
51000138,4,4.25,,,,2.75,6,6.25,2.6,,5.0,,,4.33,3.62,
51000139,5.4,7.5,6.75,3.75,4.25,,,,6.8,4.92,,5.3,4.47,,6.57,6.32
51000140,6.8,6.75,7,7.25,4.5,,,,5.6,6.25,,7.02,6.18,,6.38,6.47
51000141,5.6,6.5,,,,6.75,7.75,8,3.4,,7.5,,,7.0,5.17,
51000142,6,7.5,,,,4.75,7.75,10,5.2,,7.5,,,6.67,6.23,
51000143,7,6.5,7.5,5.75,4,,,,3.6,5.75,,6.75,5.58,,5.7,6.03
51000144,5,8,,,,6.25,5.25,7.75,5.2,,6.42,,,6.5,6.07,
51000145,4.2,6.5,,,,4.5,7.5,7.25,2.6,,6.42,,,6.17,4.43,
51000146,6.4,6.25,5,4.5,3.75,,,,5,4.42,,5.3,4.88,,5.88,5.47
51000147,6,8.25,,,,5.25,7,8.75,8,,7.0,,,6.83,7.42,
51000148,6,7.58,,,,3.25,6.5,8.5,6,,6.08,,,5.78,6.53,
51000149,6.8,5.5,2.5,6.5,6.25,,,,3.8,5.08,,5.27,6.52,,5.37,4.37
51000150,5,6.75,,,,6.75,7,9,5.6,,7.58,,,6.83,5.78,
51000151,6.6,6,5,5.25,5.5,,,,3.6,5.25,,5.62,5.78,,5.4,5.07
51000152,5.6,7.5,,,,3,5.25,7.5,7.4,,5.25,,,5.25,6.83,
51000153,5.2,8.5,4.25,3.25,3.5,,,,4.6,3.67,,4.23,3.98,,6.1,4.68
51000154,4.4,7.25,,,,3,5.5,7,5.8,,5.17,,,5.25,5.82,
51000155,6,8.5,,,,3.75,6.75,8.25,6.8,,6.25,,,6.33,7.1,
51000156,4.8,6.25,,,,5.25,5.75,7,4.2,,6.0,,,5.75,5.08,
51000157,3,5.5,,,,2.75,5.25,7.5,3.8,,5.17,,,4.5,4.1,
51000158,5.4,6.75,,,,4,7.5,8.25,5.4,,6.58,,,6.08,5.85,
51000159,5.6,7.5,4,5.5,4.5,,,,5.2,4.67,,5.03,5.2,,6.1,4.93
51000160,5.8,5.5,4.25,6,4,,,,3.8,4.75,,5.35,5.27,,5.03,4.62
51000161,6.6,6.5,5,6.75,6.5,,,,6.6,6.08,,6.12,6.62,,6.57,6.07
51000162,7,5.75,5.5,6,4.75,,,,2.8,5.42,,6.17,5.92,,5.18,5.1
51000163,6,5.75,3.25,5,5,,,,3.6,4.42,,4.75,5.33,,5.12,4.28
51000164,6,8,,,,3,4.5,8.25,6.8,,5.25,,,5.17,6.93,
51000165,5,6,4.75,4.75,4.75,,,,4,4.75,,4.83,4.83,,5.0,4.58
51000166,4,3.25,,,,3,4,4.75,2.2,,3.92,,,3.42,3.15,
51000167,6.8,7,7.25,5.25,2.75,,,,4.8,5.08,,6.43,4.93,,6.2,6.28
51000168,6,7.5,5.75,3.75,5.25,,,,7.2,4.92,,5.17,5.0,,6.9,6.32
51000169,4.8,5,3.25,3.5,3.75,,,,3.2,3.5,,3.85,4.02,,4.33,3.75
51000170,6.4,4.83,3.5,7.5,6,,,,4.6,5.67,,5.8,6.63,,5.28,4.83
51000171,4.6,5.25,3,6.5,5,,,,5,4.83,,4.7,5.37,,4.95,4.2
51000172,4,4.33,4,4.5,3.5,,,,3.2,4.0,,4.17,4.0,,3.84,3.73
51000173,5.8,6.5,3.75,4.5,2.75,,,,3.2,3.67,,4.68,4.35,,5.17,4.25
51000174,5,5.75,4,2.75,6,,,,4.4,4.25,,3.92,4.58,,5.05,4.47
51000175,6.2,5.5,5.25,5.75,2.5,,,,3.2,4.5,,5.73,4.82,,4.97,4.88
51000176,4,5.5,,,,2.25,6.75,7.25,2.2,,5.42,,,4.83,3.9,
51000177,5.6,6.25,4,7.25,5.75,,,,4.6,5.67,,5.62,6.2,,5.48,4.73
51000178,3.6,5,,,,2.5,4.75,5.25,0.8,,4.17,,,4.08,3.13,
51000179,4.8,6.75,,,,3.75,6.5,7.5,3.8,,5.92,,,5.67,5.12,
51000180,5.8,4,,,,2.75,5.25,6.5,3.4,,4.83,,,4.0,4.4,
51000181,5,8,4.75,2.5,4.25,,,,5.2,3.83,,4.08,3.92,,6.07,4.98
51000182,3.2,5.25,,,,4.75,5.75,6,5,,5.5,,,5.25,4.48,
51000183,5.2,9,,,,6,6,8.75,5.2,,6.92,,,7.0,6.47,
51000184,4.6,6.75,3,2.5,2.5,,,,6,2.67,,3.37,3.2,,5.78,4.53
51000185,5.2,8,2.5,4.25,3.5,,,,5.8,3.42,,3.98,4.32,,6.33,4.5
51000186,5.6,7.25,5.75,4.75,4.5,,,,6.6,5.0,,5.37,4.95,,6.48,5.98
51000187,7.4,8.25,,,,4.5,6.25,8.75,7.6,,6.5,,,6.33,7.75,
51000188,3.2,5.5,,,,2.5,4,5.75,2,,4.08,,,4.0,3.57,
51000189,7.2,6.75,6.75,6,5.25,,,,4.8,6.0,,6.65,6.15,,6.25,6.25
51000190,5.8,9,5.75,4.75,5.25,,,,6.2,5.25,,5.43,5.27,,7.0,5.92
51000191,5.4,4.5,,,,3.5,6,7.5,3.4,,5.67,,,4.67,4.43,
51000192,6.2,7.25,5.75,6,5.75,,,,5.6,5.83,,5.98,5.98,,6.35,5.85
51000193,3.8,5.75,,,,4.5,5,7,3.4,,5.5,,,5.08,4.32,
51000194,6,5.08,4.75,4,2.5,,,,4.6,3.75,,4.92,4.17,,5.23,5.12
51000195,5,6.75,5,4,4.5,,,,2.8,4.5,,4.67,4.5,,4.85,4.27
51000196,7,7,4.75,3.25,4,,,,3.2,4.0,,5.0,4.75,,5.73,4.98
51000197,5.8,5.25,3.75,4,3.75,,,,3,3.83,,4.52,4.52,,4.68,4.18
51000198,3.2,6.5,,,,4.75,6.5,9,3.8,,6.75,,,5.92,4.5,
51000199,5.4,6.75,,,,4.75,7.75,8.75,3.8,,7.08,,,6.42,5.32,
51000200,6.8,8.25,3.5,6,5.5,,,,3.6,5.0,,5.43,6.1,,6.22,4.63
51000201,3.2,6,,,,4,5.5,5,6.4,,4.83,,,5.17,5.2,
51000202,4.2,6.5,,,,4.75,6.25,7.25,4.8,,6.08,,,5.83,5.17,
51000203,6,8,,,,5.25,6.75,7.75,4.6,,6.58,,,6.67,6.2,
51000204,5.6,6.5,,,,6.25,7.75,8,5.4,,7.33,,,6.83,5.83,
51000205,6,5.75,3.75,5.5,5.5,,,,3,4.92,,5.08,5.67,,4.92,4.25
51000206,4.8,4.08,,,,5.5,4.25,7.25,3.8,,5.67,,,4.61,4.23,
51000207,6.2,5.75,6.75,6.5,4,,,,3.2,5.75,,6.48,5.57,,5.05,5.38
51000208,6,7,4.75,3.25,3.75,,,,5.8,3.92,,4.67,4.33,,6.27,5.52
51000209,7,7.5,,,,4.75,8,8.5,5.2,,7.08,,,6.75,6.57,
51000210,6.4,7.25,,,,5.25,6,8.5,7.6,,6.58,,,6.17,7.08,
51000211,4.6,5.5,4,5,5.25,,,,4,4.75,,4.53,4.95,,4.7,4.2
51000212,5.6,7.5,5,5.25,4.75,,,,4.4,5.0,,5.28,5.2,,5.83,5.0
51000213,3.8,6,,,,4.75,5.5,6,3.4,,5.42,,,5.42,4.4,
51000214,5.2,6.25,,,,3.75,5.25,6.5,2.8,,5.17,,,5.08,4.75,
51000215,5,7,6.75,6,3.25,,,,7.2,5.33,,5.92,4.75,,6.4,6.32
51000216,3.6,4.75,,,,4,7,7,3.6,,6.0,,,5.25,3.98,
51000217,4.6,7.08,,,,5.5,6.25,8.5,7.8,,6.75,,,6.28,6.49,
51000218,6,7.5,5.75,4.75,3.5,,,,7.6,4.67,,5.5,4.75,,7.03,6.45
51000219,5.4,7.5,,,,3.25,7,6.5,6.2,,5.58,,,5.92,6.37,
51000220,5.6,5.75,5.25,3.75,3.75,,,,5,4.25,,4.87,4.37,,5.45,5.28
51000221,4.6,6.5,4.5,2.5,3.25,,,,5.8,3.42,,3.87,3.45,,5.63,4.97
51000222,5,7.5,4.75,3.75,5.25,,,,5.6,4.58,,4.5,4.67,,6.03,5.12
51000223,6.4,7,6,5.75,4.5,,,,4.2,5.42,,6.05,5.55,,5.87,5.53
51000224,6.6,6.5,,,,5.5,6.25,8.25,5.6,,6.67,,,6.08,6.23,
51000225,5,6.25,,,,5.25,5.75,8.25,5.4,,6.42,,,5.75,5.55,
51000226,7.6,7.83,9,8.25,6.25,,,,8.2,7.83,,8.28,7.37,,7.88,8.27
51000227,6.2,7.5,5,4.75,6,,,,6.4,5.25,,5.32,5.65,,6.7,5.87
51000228,5.6,7.75,,,,2.5,6.25,8,5.2,,5.58,,,5.5,6.18,
51000229,5.8,6,,,,4.5,6.25,8.25,5.6,,6.33,,,5.58,5.8,
51000230,4.8,6.5,4.5,4.5,3.75,,,,3.2,4.25,,4.6,4.35,,4.83,4.17
51000231,5.4,7.25,6.25,4.25,6.25,,,,8.2,5.58,,5.3,5.3,,6.95,6.62
51000232,4.2,7.5,,,,5.5,5.75,6.5,4.4,,5.92,,,6.25,5.37,
51000233,6,7,5,5.25,4,,,,6.2,4.75,,5.42,5.08,,6.4,5.73
51000234,7,8,6.75,4.75,4.25,,,,4,5.25,,6.17,5.33,,6.33,5.92
51000235,4.8,6,5.25,4.5,5.25,,,,5.4,5.0,,4.85,4.85,,5.4,5.15
51000236,7.4,7.5,6.25,6.5,4,,,,6.6,5.58,,6.72,5.97,,7.17,6.75
51000237,7.4,5,5.75,5.75,4.25,,,,5,5.25,,6.3,5.8,,5.8,6.05
51000238,5.8,6.5,5,4.5,4.75,,,,4.8,4.75,,5.1,5.02,,5.7,5.2
51000239,5.8,6.5,3.5,5,6,,,,4.6,4.83,,4.77,5.6,,5.63,4.63
51000240,6.8,6.25,4,3.25,5.75,,,,7.6,4.33,,4.68,5.27,,6.88,6.13
51000241,7.2,6.25,6.25,6.25,3.25,,,,4.2,5.25,,6.57,5.57,,5.88,5.88
51000242,3.8,7.5,,,,4.5,4.25,8.25,4.4,,5.67,,,5.42,5.23,
51000243,5,6.75,6,6.5,5,,,,5.8,5.83,,5.83,5.5,,5.85,5.6
51000244,4.8,7.5,3.25,4.25,5.75,,,,5.2,4.42,,4.1,4.93,,5.83,4.42
51000245,6,7.17,5.5,5,5,,,,6.2,5.17,,5.5,5.33,,6.46,5.9
51000246,5.8,6,3,3.5,7.5,,,,6,4.67,,4.1,5.6,,5.93,4.93
51000247,5.2,5,3,3.75,4.5,,,,4.6,3.75,,3.98,4.48,,4.93,4.27
51000248,3.4,5.25,,,,5,5.75,6.25,3.8,,5.67,,,5.33,4.15,
51000249,5.4,8,,,,2.25,6.5,7,7.8,,5.25,,,5.58,7.07,
51000250,6.8,6.75,4.5,7,7,,,,5,6.17,,6.1,6.93,,6.18,5.43
51000251,5.6,5,5.75,6.25,4.5,,,,7,5.5,,5.87,5.45,,5.87,6.12
51000252,5.2,6.5,3,2.5,4.5,,,,6.6,3.33,,3.57,4.07,,6.1,4.93
51000253,6.2,7.5,6.25,4,3.5,,,,7.4,4.58,,5.48,4.57,,7.03,6.62
51000254,5,7.5,,,,3,4.75,6.25,5.2,,4.67,,,5.08,5.9,
51000255,6.8,5.25,4,5.5,5.75,,,,4.4,5.08,,5.43,6.02,,5.48,5.07
51000256,5.4,6.5,5.25,3.5,3,,,,5.4,3.92,,4.72,3.97,,5.77,5.35
51000257,3.8,3.5,3.75,2,2.75,,,,4.8,2.83,,3.18,2.85,,4.03,4.12
51000258,6.4,7.75,4.5,6.75,3.5,,,,3.2,4.92,,5.88,5.55,,5.78,4.7
51000259,5,7.5,,,,6.5,6.5,8,5,,7.0,,,6.83,5.83,
51000260,6.2,7.5,6,3.25,4.5,,,,4.8,4.58,,5.15,4.65,,6.17,5.67
51000261,5,8,4.25,3,2,,,,6.4,3.08,,4.08,3.33,,6.47,5.22
51000262,7,8.5,7.75,4,4.75,,,,5,5.5,,6.25,5.25,,6.83,6.58
51000263,7,7.5,5.75,6,5.5,,,,6.2,5.75,,6.25,6.17,,6.9,6.32
51000264,4.8,6.75,,,,4.75,6,8.25,3.8,,6.33,,,5.83,5.12,
51000265,4,5.5,,,,2.75,5.75,5.75,2.4,,4.75,,,4.67,3.97,
51000266,6.6,6.75,6,2,5.25,,,,7,4.42,,4.87,4.62,,6.78,6.53
51000267,5.4,8.25,,,,6.5,7.25,8.75,2.8,,7.5,,,7.33,5.48,
51000268,5.8,6.75,3,5.25,3.5,,,,2.4,3.92,,4.68,4.85,,4.98,3.73
51000269,4.4,6.58,,,,5.25,6.25,8.25,3.2,,6.58,,,6.03,4.73,
51000270,4.2,4.25,,,,3.5,4.5,5.75,4.8,,4.58,,,4.08,4.42,
51000271,4.8,4.75,3.25,4.75,4.5,,,,4.2,4.17,,4.27,4.68,,4.58,4.08
51000272,6.8,8,5,1.75,4,,,,4,3.58,,4.52,4.18,,6.27,5.27
51000273,4.4,6.75,,,,5,5.75,6.75,4.8,,5.83,,,5.83,5.32,
51000274,6.6,6.75,8.25,7,4.5,,,,4,6.58,,7.28,6.03,,5.78,6.28
51000275,5,7,,,,5.25,5.25,8.25,3,,6.25,,,5.83,5.0,
51000276,5,5.5,3.75,6.5,3,,,,5.6,4.42,,5.08,4.83,,5.37,4.78
51000277,5.6,6.75,,,,5,7.25,7.75,6.8,,6.67,,,6.33,6.38,
51000278,5,9,,,,4.75,6.25,8.75,3.4,,6.58,,,6.67,5.8,
51000279,5.4,8.25,,,,4.5,6.25,8.25,6.6,,6.33,,,6.33,6.75,
51000280,7,9,,,,6.25,6.75,7,6.2,,6.67,,,7.33,7.4,
51000281,5.2,8.75,,,,6.75,7,7.25,2.6,,7.0,,,7.5,5.52,
51000282,5.2,5.83,3.75,3.5,3.25,,,,2.6,3.5,,4.15,3.98,,4.54,3.85
51000283,7,6.42,6.5,6,4,,,,4.2,5.5,,6.5,5.67,,5.87,5.9
51000284,6.6,6.42,6,5.75,5.25,,,,5.6,5.67,,6.12,5.87,,6.21,6.07
51000285,4.8,9,,,,3,4,7.25,5.6,,4.75,,,5.33,6.47,
51000286,6,8.5,,,,6.25,7.25,9,5.8,,7.5,,,7.33,6.77,
51000287,7.8,7.5,4.75,6.75,7.25,,,,6.2,6.25,,6.43,7.27,,7.17,6.25
51000288,5,5.75,3.75,3.75,3.25,,,,3.6,3.58,,4.17,4.0,,4.78,4.12
51000289,5.2,8.25,,,,4,6.25,8,4.8,,6.08,,,6.17,6.08,
