SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
60002781,7,6,4.75,4.75,3.5,,,,5.4,4.33,,16.5,15.25,,18.4,17.15
60002785,6.6,6.75,6.25,5.75,5,,,,6.4,5.67,,18.6,17.35,,19.75,19.25
60002790,6.8,7.5,2.75,6,6.5,,,,5.8,5.08,,15.55,19.3,,20.1,15.35
60002795,3.6,8,3.75,4.25,4.25,,,,4.8,4.08,,11.6,12.1,,16.4,12.15
60002803,5.8,7,6,5.25,5.5,,,,3.6,5.58,,17.05,16.55,,16.4,15.4
60002809,6.8,6.5,4.75,6,4,,,,3.8,4.92,,17.55,16.8,,17.1,15.35
60002814,6.8,5,4,5.5,7,,,,4.2,5.5,,16.3,19.3,,16,15
60002820,5.4,6.25,3.75,4,4.75,,,,2.4,4.17,,13.15,14.15,,14.05,11.55
60002842,7,6.25,7.75,7,3.5,,,,5,6.08,,21.75,17.5,,18.25,19.75
60002854,6.4,6,4,5.25,3.75,,,,3.6,4.33,,15.65,15.4,,16,14
60002862,5.2,4.25,4.75,4.75,4.25,,,,2,4.58,,14.7,14.2,,11.45,11.95
60003137,5.2,6.25,5,4.5,5.25,,,,3.2,4.92,,14.7,14.95,,14.65,13.4
60002874,7.2,8.5,7.5,4.75,4.5,,,,6.6,5.58,,19.45,16.45,,22.3,21.3
60002881,5,7.25,3.25,4.25,5.25,,,,4,4.25,,12.5,14.5,,16.25,12.25
60002882,7.8,6.5,5.25,7.5,7.5,,,,3.6,6.75,,20.55,22.8,,17.9,16.65
60002888,7.4,6.5,7,7.75,3.75,,,,3.2,6.17,,22.15,18.9,,17.1,17.6
60002893,4,5.5,4.25,3.75,5,,,,1.8,4.33,,12,12.75,,11.3,10.05
60002915,5.6,6.75,6.25,4,6.5,,,,3.8,5.58,,15.85,16.1,,16.15,15.65
60002918,6.2,7.5,7,5.25,5.25,,,,4.4,5.83,,18.45,16.7,,18.1,17.6
60002927,6.6,6.25,4.25,5,3.5,,,,4.4,4.25,,15.85,15.1,,17.25,15.25
60002930,5.4,6,4.5,4,3.25,,,,6.6,3.92,,13.9,12.65,,18,16.5
60002946,5.4,6.5,6.5,5.5,3.75,,,,2,5.25,,17.4,14.65,,13.9,13.9
60002953,5.8,5.25,4.5,6.75,7,,,,3,6.08,,17.05,19.55,,14.05,13.3
60002957,5.2,6.25,7,6,5.25,,,,6.4,6.08,,18.2,16.45,,17.85,18.6
60002968,6.2,7.25,5.5,4.25,4,,,,4.6,4.58,,15.95,14.45,,18.05,16.3
60002597,5,5.5,,,,2.5,6.5,7,3.4,,5.33,,,14.5,13.9,
60002600,6,4.75,,,,6,6.75,8.25,3,,7,,,17.5,13.75,
60002606,5,7.5,,,,4.5,5.25,6.5,4.2,,5.42,,,17.25,16.7,
60002609,4.2,7.25,,,,4,4.75,7.5,2.8,,5.42,,,16,14.25,
60003745,4.6,7,,,,4.75,4.25,7.25,3.2,,5.42,,,16,14.8,
60003753,5.8,7.5,,,,4.75,7,8.75,4.2,,6.83,,,19.25,17.5,
60003759,6.6,7,5,5,5.25,,,,3.4,5.08,,16.6,16.85,,17,15
60003762,5.2,6,,,,4.25,7,8,3.4,,6.42,,,17.25,14.6,
60003775,6.2,6.25,5.75,5.5,4.5,,,,3.4,5.25,,17.45,16.2,,15.85,15.35
60003778,5.2,5.5,4.5,6.25,5.25,,,,2.8,5.33,,15.95,16.7,,13.5,12.5
60003781,6.2,7.25,5.75,6,7,,,,4.6,6.25,,17.95,19.2,,18.05,16.55
60003783,5.6,7.25,,,,5,8.5,8.5,6,,7.33,,,20.75,18.85,
60003794,5.8,8,3.75,7.75,6,,,,3.6,5.83,,17.3,19.55,,17.4,13.15
60003798,4,5.75,,,,4.75,4.75,7.75,3,,5.75,,,15.25,12.75,
60003802,4.6,6,,,,4.5,6,8,2.4,,6.17,,,16.5,13,
60003806,5.6,6,5,4.75,5.5,,,,6.6,5.08,,15.35,15.85,,18.2,17.2
60003810,3.2,6.25,,,,3,5.75,7.5,1.4,,5.42,,,15,10.85,
60003814,4.2,6.5,,,,3.25,5.25,7.75,3.4,,5.42,,,15,14.1,
60003820,4.8,6.5,,,,5,8,9,2.8,,7.33,,,19.5,14.1,
60003828,5.2,7.5,,,,4.75,5.75,9.5,4.2,,6.67,,,18,16.9,
60003835,4.4,6,,,,4.25,6.5,8.25,3,,6.33,,,16.75,13.4,
60003163,5.2,7.5,,,,3.75,6,8.25,4.8,,6,,,17.25,17.5,
60003166,3.4,5.25,,,,3,4.5,6.5,3.2,,4.67,,,12.75,11.85,
60003183,2.8,5,,,,2,3.5,5.75,3.2,,3.75,,,10.5,11,
60002766,6,6.5,5.5,5.75,4.75,,,,3.2,5.33,,17.25,16.5,,15.7,14.7
60002769,6.4,6.5,5.25,6.25,5,,,,7.6,5.5,,17.9,17.65,,20.5,19.25
60002772,8.4,3.75,7,5.75,3.75,,,,6.6,5.5,,21.15,17.9,,18.75,22
60002775,6.8,6.5,5.5,5.25,7.25,,,,3.4,6,,17.55,19.3,,16.7,15.7
60002780,6.6,7.75,4.5,5.75,5.25,,,,6.6,5.17,,16.85,17.6,,20.95,17.7
60002783,6.6,6.5,5,4.25,4.5,,,,4.2,4.58,,15.85,15.35,,17.3,15.8
60002791,5.2,6.75,3.5,3.25,3.75,,,,2.2,3.5,,11.95,12.2,,14.15,10.9
60002792,5.4,6.5,4.75,5.75,5,,,,3.6,5.17,,15.9,16.15,,15.5,13.75
60002801,5.6,5.75,5.5,6,4.5,,,,2,5.33,,17.1,16.1,,13.35,13.1
60002805,4.6,6.5,2.75,2.25,2.5,,,,2.6,2.5,,9.6,9.35,,13.7,9.95
60002808,4.6,5.25,3.25,2.25,3.75,,,,2.4,3.08,,10.1,10.6,,12.25,10.25
60002811,5.4,6.75,3,4.5,5.25,,,,3.2,4.25,,12.9,15.15,,15.35,11.6
60002818,6.8,7.5,5.25,7.25,6.5,,,,5,6.33,,19.3,20.55,,19.3,17.05
60002823,5,6.25,4.75,6,5.25,,,,3.4,5.33,,15.75,16.25,,14.65,13.15
60002612,4.4,7.5,,,,4.25,5,8,2.8,,5.75,,,16.75,14.7,
60002615,4.8,7,,,,3.75,5.75,9,5,,6.17,,,16.5,16.8,
60002626,4.4,5.75,,,,4.75,5.75,7,3.4,,5.83,,,16.25,13.55,
60002628,3.4,6,,,,3.25,3.75,6.25,2.2,,4.42,,,13,11.6,
60002631,5,5.75,,,,4.25,6.5,8.75,1.6,,6.5,,,16.5,12.35,
60002632,5.4,7.75,,,,4.25,5.25,7.5,2.8,,5.67,,,17.25,15.95,
60002623,4.4,6.5,,,,2.75,5.5,6.25,4.2,,4.83,,,14.75,15.1,
60002629,5.4,7,,,,4.75,6,9.25,3.8,,6.67,,,17.75,16.2,
60002633,4.6,7.75,,,,2.75,6.25,7.5,1.8,,5.5,,,16.75,14.15,
60002635,5,5.75,,,,3.25,5.5,8.5,3.6,,5.75,,,14.5,14.35,
60002637,4.4,7,,,,7.25,5.75,7,3.2,,6.67,,,20,14.6,
60002617,6,6.5,,,,4.5,6.25,7.5,4.4,,6.08,,,17.25,16.9,
60002619,5.2,5,,,,2,5.25,5.5,2.8,,4.25,,,12.25,13,
60002621,4.8,7.5,,,,3.25,6.5,7.75,3.4,,5.83,,,17.25,15.7,
60002624,5.8,6.25,,,,5.75,7.25,7.75,3.2,,6.92,,,19.25,15.25,
60002639,3.8,5,,,,3.5,5.75,7.25,4.2,,5.5,,,14.25,13,
60003007,7.4,5.5,3.5,6.25,6.75,,,,5.6,5.5,,17.15,20.4,,18.5,16.5
60003537,6,7.5,5,4.25,5,,,,4.4,4.75,,15.25,15.25,,17.9,15.4
60003653,5.4,7,,,,4.5,6.5,9,3.8,,6.67,,,18,16.2,
60003659,2.6,6.75,,,,3,4.75,6.75,2.2,,4.83,,,14.5,11.55,
60003664,6.6,8,,,,5.25,8.5,10,4.6,,7.92,,,21.75,19.2,
60003670,5.2,6.25,,,,3.75,6,8,3.8,,5.92,,,16,15.25,
60003672,3.8,7.25,,,,6.5,6.75,8.75,4.8,,7.33,,,20.5,15.85,
60003674,3.8,5.5,,,,4,3.75,5.75,4.2,,4.5,,,13.25,13.5,
60003679,4,6.75,,,,3.25,5.75,6.5,3.8,,5.17,,,15.75,14.55,
60003709,3.6,7,,,,3.5,5.25,6.5,1.8,,5.08,,,15.75,12.4,
60003716,4.8,7.5,,,,4.25,7,8.75,2.6,,6.67,,,18.75,14.9,
60003722,6,6.5,6.5,7.25,5.75,,,,5.8,6.5,,19.75,19,,18.3,18.3
60003730,5.2,6.25,,,,4.25,5.5,7,4,,5.58,,,16,15.45,
60003738,3,6.5,,,,1.75,5,7.25,2.8,,4.67,,,13.25,12.3,
60003750,6.4,6.75,,,,4.5,4,7.5,2,,5.33,,,15.25,15.15,
60003751,6.4,6.5,5.5,6.25,4.25,,,,3.6,5.33,,18.15,16.9,,16.5,15.5
60003766,6,8,,,,7,8.75,9.5,5.6,,8.42,,,23.75,19.6,
60003771,5,6,,,,4.5,6.5,9.75,2.6,,6.92,,,17,13.6,
60002829,6.4,6.25,4.25,5.5,6.25,,,,2.8,5.33,,16.15,18.15,,15.45,13.45
60002446,5.4,8,,,,5.5,8,8.75,5.8,,7.42,,,21.5,19.2,
60002425,4.6,8.75,,,,6.75,7.75,8.25,4.6,,7.58,,,23.25,17.95,
60002430,3.8,6.25,,,,4,5.5,8,3.4,,5.83,,,15.75,13.45,
60002432,4.4,5.25,,,,4.75,6.25,8,4.8,,6.33,,,16.25,14.45,
60002437,4.6,6.5,,,,4.75,6.5,8.5,2.2,,6.58,,,17.75,13.3,
60002439,5.6,6,,,,3.25,5.5,7.75,4,,5.5,,,14.75,15.6,
60002443,3.6,6.75,,,,7.75,7,8.25,3,,7.67,,,21.5,13.35,
60002448,5,5.5,,,,4,3.75,7.75,2.2,,5.17,,,13.25,12.7,
60002469,4.8,9,,,,7.25,8.75,8.5,5,,8.17,,,25,18.8,
60002449,5.8,6.5,,,,5.75,6.75,7.75,4.8,,6.75,,,19,17.1,
60002451,4.4,6,,,,5.5,4.25,7.75,3,,5.83,,,15.75,13.4,
60002453,5.2,3.5,,,,4.75,6,8.5,4.8,,6.42,,,14.25,13.5,
60002455,5.2,6.25,,,,5.5,5.5,7.25,4.2,,6.08,,,17.25,15.65,
60002457,4.8,7.25,,,,4.5,5,8.75,3.2,,6.08,,,16.75,15.25,
60002460,5.6,8.25,,,,5,7.5,8.75,5.6,,7.08,,,20.75,19.45,
60002463,5.2,5.25,,,,3.5,4.75,8.25,2.6,,5.5,,,13.5,13.05,
60003020,7.8,8,7.75,5.5,6.25,,,,6.2,6.5,,21.05,19.55,,22,21.75
60003031,5,5.25,5,5.25,5.75,,,,4,5.33,,15.25,16,,14.25,14
60003037,5.4,6.5,2.25,3.25,2.25,,,,2.6,2.58,,10.9,10.9,,14.5,10.25
60003066,7.2,7.25,6.25,7.25,8.25,,,,7,7.25,,20.7,22.7,,21.45,20.45
60003080,6,7,5.5,5.5,4.5,,,,2.8,5.17,,17,16,,15.8,14.3
60003082,5,4,5.75,4.25,6.25,,,,6.6,5.42,,15,15.5,,15.6,17.35
60003095,6.4,7.75,5.25,3.5,3.75,,,,2.8,4.17,,15.15,13.65,,16.95,14.45
60003098,4.4,6,5.75,4.25,3.25,,,,2.8,4.42,,14.4,11.9,,13.2,12.95
60003108,6.8,6.25,4.75,4.75,3.5,,,,3.6,4.33,,16.3,15.05,,16.65,15.15
60003112,4.4,4.25,4.75,4.75,4.25,,,,3.6,4.58,,13.9,13.4,,12.25,12.75
60003115,5.4,6,4.5,4.75,4.5,,,,3.8,4.58,,14.65,14.65,,15.2,13.7
60003124,7,5.75,3.75,8,7.75,,,,8.4,6.5,,18.75,22.75,,21.15,19.15
60003127,8,7.5,7,8,6,,,,7.8,7,,23,22,,23.3,22.8
60003131,6.6,7.5,5,3.25,5,,,,4.2,4.42,,14.85,14.85,,18.3,15.8
60002642,5.2,5.75,,,,3.25,5.75,7.25,2.4,,5.42,,,14.75,13.35,
60002645,4.8,7.25,,,,4.5,6,7.75,3.8,,6.08,,,17.75,15.85,
60002646,4.6,6.75,,,,4.5,6.75,9.25,4.2,,6.83,,,18,15.55,
60003634,4.4,7,,,,4.75,6,7.5,1.8,,6.08,,,17.75,13.2,
60003646,5.4,7,4.5,5,4.5,,,,2.6,4.67,,14.9,14.9,,15,12.5
60003661,4.4,8,,,,4.75,6.75,6.75,2.4,,6.08,,,19.5,14.8,
60003669,3.8,6.25,,,,4.75,6.5,9.25,4,,6.83,,,17.5,14.05,
60003684,5,8.25,,,,7.25,9.25,8.5,4,,8.33,,,24.75,17.25,
60003686,5.2,6,,,,3.75,5,6.5,4.4,,5.08,,,14.75,15.6,
60003692,3.6,6.75,,,,3.5,6.5,7,4,,5.67,,,16.75,14.35,
60003695,4.8,7,4.75,5.25,4.5,,,,3.2,4.83,,14.8,14.55,,15,12.75
60003698,3.8,6.5,,,,3,7,6.5,5.8,,5.5,,,16.5,16.1,
60003705,6.8,6.5,5.75,6,6,,,,5.6,5.92,,18.55,18.8,,18.9,18.15
60003708,5.2,7.25,,,,4.5,6,7.5,4.2,,6,,,17.75,16.65,
60003710,4,6.5,,,,3.5,5.5,8,3,,5.67,,,15.5,13.5,
60003714,7.8,6.25,,,,6,7.5,8.75,5,,7.42,,,19.75,19.05,
60003719,5.6,8.5,,,,5.25,7.75,8.25,4.8,,7.08,,,21.5,18.9,
60003724,5.2,6.75,,,,2.5,4.5,7.75,4.6,,4.92,,,13.75,16.55,
60003732,5.6,7.25,4.5,4.5,4.5,,,,4,4.5,,14.6,14.6,,16.85,14.1
60003737,4.8,7.5,,,,5.5,8.25,8,3.2,,7.25,,,21.25,15.5,
60002464,5.2,6.75,,,,5.5,5.75,8.25,3.2,,6.5,,,18,15.15,
60002466,4,6.75,,,,4.25,4.75,7.5,2.2,,5.5,,,15.75,12.95,
60002470,4.4,6.75,,,,5.25,6.75,7.25,2.8,,6.42,,,18.75,13.95,
60002475,3.8,5,,,,3.75,5,7,3,,5.25,,,13.75,11.8,
60002483,5,7.75,,,,5.25,7.75,7,3.4,,6.67,,,20.75,16.15,
60002490,3.4,6.75,,,,6.25,5.75,7.5,3.4,,6.5,,,18.75,13.55,
60003175,5,7.25,,,,4,7.75,8.75,2.2,,6.83,,,19,14.45,
60003178,5.4,7.75,,,,6.25,8.25,8,5.6,,7.5,,,22.25,18.75,
60003184,4.8,5.25,,,,2.25,6.25,5.5,3.6,,4.67,,,13.75,13.65,
60003181,4.6,6.75,,,,5,3,7.25,2.6,,5.08,,,14.75,13.95,
60003188,4.6,5.5,,,,3.5,3.25,6.75,3.4,,4.5,,,12.25,13.5,
60002777,6.6,6.75,7.25,5.5,4.75,,,,3.4,5.83,,19.35,16.85,,16.75,17.25
60002782,7.2,5.5,7,6.5,5.25,,,,4.2,6.25,,20.7,18.95,,16.9,18.4
60002784,6.8,7.75,7,5.75,3.75,,,,3.6,5.5,,19.55,16.3,,18.15,17.4
60002763,4,6.25,5.5,3.5,4.5,,,,3.4,4.5,,13,12,,13.65,12.9
60002768,6.2,7,6,5.5,3.5,,,,3.2,5,,17.7,15.2,,16.4,15.4
60002649,4.6,7.5,,,,5.75,6,8.5,5.6,,6.75,,,19.25,17.7,
60002652,5.2,6.25,,,,4.25,6.25,8.25,3.2,,6.25,,,16.75,14.65,
60002654,4.8,7.25,,,,6.25,8.5,8.5,5,,7.75,,,22,17.05,
60002656,5.2,7.75,,,,4.75,4.5,7.75,2.6,,5.67,,,17,15.55,
60002658,5.4,7.5,,,,6.5,6.5,7.25,5.2,,6.75,,,20.5,18.1,
60002660,5,7.5,,,,4.75,5.25,6.5,3.6,,5.5,,,17.5,16.1,
60002662,3.4,8,,,,4.5,6.25,7.5,3.4,,6.08,,,18.75,14.8,
60002643,4.6,7.25,,,,5.5,6.5,8.25,2.6,,6.75,,,19.25,14.45,
60002647,5.4,6.75,,,,4.75,4.5,7.75,4.4,,5.67,,,16,16.55,
60002650,5.2,8.5,,,,6.25,7,7.5,4.2,,6.92,,,21.75,17.9,
60002640,4.8,8.25,,,,5.75,7.75,8.75,4.6,,7.42,,,21.75,17.65,
60002669,4.4,6.25,,,,4.25,5.5,8,3.4,,5.92,,,16,14.05,
60002672,4.4,6.5,,,,5.5,6,8.25,4.4,,6.58,,,18,15.3,
60002675,4.8,5,,,,2.5,4.75,6,2.6,,4.42,,,12.25,12.4,
60002678,5.2,4.5,,,,3.75,6.75,7,2,,5.83,,,15,11.7,
60002681,4.6,6,,,,4.5,5.5,6.75,4,,5.58,,,16,14.6,
60002664,5.6,6.25,,,,4,6.25,8.25,4.4,,6.17,,,16.5,16.25,
60003841,4.2,6.5,,,,2.75,6.25,8.5,3.2,,5.83,,,15.5,13.9,
60003538,4.6,7,,,,4.5,6.5,6.75,4.4,,5.92,,,18,16,
60003540,6.4,6.5,4.25,3.75,4.5,,,,3.4,4.17,,14.4,14.65,,16.3,14.05
60003545,5.2,8.25,,,,5.5,7,9,5,,7.17,,,20.75,18.45,
60003550,3.2,7,,,,4.5,5.25,6.75,2.8,,5.5,,,16.75,13,
60003558,7.6,7.75,6,8,7.75,,,,5.8,7.25,,21.6,23.35,,21.15,19.4
60003562,6.2,6.25,5.25,4.5,4.5,,,,4.8,4.75,,15.95,15.2,,17.25,16.25
60003569,4.8,7.75,,,,5.5,5,8,3.2,,6.17,,,18.25,15.75,
60003575,5.2,7.5,,,,3,4,7.5,4.2,,4.83,,,14.5,16.9,
60003580,6.4,7,5.25,6,6,,,,4.6,5.75,,17.65,18.4,,18,16.25
