SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
10002127,4.6,4.75,,,,6,8.5,8,4.4,,7.5,,,19.25,13.75,
10002131,4.2,4.75,,,,3.25,4.25,6.25,3.2,,4.58,,,12.25,12.15,
10002133,2.6,2,,,,2.75,4.5,5.25,2.6,,4.17,,,9.25,7.2,
10002112,3,5.25,,,,4,5.25,5.75,1.8,,5,,,14.5,10.05,
10002116,3,3.25,,,,2.75,3.5,6,2.6,,4.08,,,9.5,8.85,
10002122,3.2,5,,,,3.5,4.25,5.75,2.8,,4.5,,,12.75,11,
10002124,3,3,,,,3.5,4.5,7.25,2.4,,5.08,,,11,8.4,
10002160,4.2,6,,,,4.25,6,7,3,,5.75,,,16.25,13.2,
10002137,5.2,6.75,,,,3,5,7.75,2.2,,5.25,,,14.75,14.15,
10002144,4.8,5.25,,,,3,7.25,8.25,3.6,,6.17,,,15.5,13.65,
10002147,2.6,4.5,,,,3.75,4.5,5.75,2.8,,4.67,,,12.75,9.9,
10002150,4.2,4,,,,2.75,5,6,4.2,,4.58,,,11.75,12.4,
10002153,2.4,5.5,,,,2.25,5,6,4,,4.42,,,12.75,11.9,
10006587,4.4,3.25,3.25,2.5,3.25,,,,2.6,3,,10.15,10.15,,10.25,10.25
10006633,8,8.25,7,5.25,7,,,,3.6,6.42,,20.25,20.25,,19.85,18.6
10006506,4.2,5.25,3.25,3.25,4.25,,,,3.2,3.58,,10.7,11.7,,12.65,10.65
10006580,6,8.25,4.75,4.5,5,,,,3.4,4.75,,15.25,15.5,,17.65,14.15
10006590,6.4,8,4.25,4.5,5.25,,,,2,4.67,,15.15,16.15,,16.4,12.65
10006106,4.4,2,,,,6,,,,,,,,,,
10006108,4.8,6.25,3.5,3.5,3.75,4.75,5.5,,,3.58,,11.8,12.05,16.5,,
10006121,4,4,,,,2.75,4.75,,,,,,,11.5,,
10006161,2.6,2.5,,,,3,2.25,,,,,,,7.75,,
10006184,4.8,4.5,,,,3.75,,,,,,,,,,
10006252,3.4,2.5,,,,2,4.25,,,,,,,8.75,,
10006271,2.4,2.75,,,,3,3.75,,,,,,,9.5,,
10006345,3.6,3,,,,2.75,5,,,,,,,10.75,,
10006433,6,,,4.25,4.5,,,,,,,,14.75,,,
10006439,2,4.5,,,,2.75,2.25,,,,,,,9.5,,
10006471,7.6,,7.5,7.75,,,,,,,,22.85,,,,
10006516,2,3.75,,,,3.5,6,,,,,,,13.25,,
10007028,3,6.5,,,,4.75,5,7,2.2,,5.58,,,16.25,11.7,
10007032,3,6.5,,,,2.75,6,7.5,2,,5.42,,,15.25,11.5,
10007042,5.4,6.5,,,,6,8,8,3.6,,7.33,,,20.5,15.5,
10008338,4,6.25,,,,2,1.75,2.5,3.6,,2.08,,,10,13.85,
10008341,3.2,3,,,,2.75,5,6.75,2.8,,4.83,,,10.75,9,
10008343,5.4,5,,,,4.5,5.75,7,2.4,,5.75,,,15.25,12.8,
10008345,3.8,6.5,,,,2.75,5,6.25,2.4,,4.67,,,14.25,12.7,
10008347,3.4,6.5,,,,2.75,3.5,7.75,2.4,,4.67,,,12.75,12.3,
10008349,5,7.5,,,,4,6.5,9,3,,6.5,,,18,15.5,
10008352,3.6,7,,,,3.5,5.25,6.75,1.8,,5.17,,,15.75,12.4,
10008366,4.2,7.75,,,,3,7.25,9,3.2,,6.42,,,18,15.15,
10008380,4,6.5,,,,2.5,5,7.5,3.8,,5,,,14,14.3,
10008381,4.8,8.5,,,,5.75,8.25,9,4.6,,7.67,,,22.5,17.9,
10008363,3.2,6.75,,,,2.25,3.75,5.75,0.8,,3.92,,,12.75,10.75,
10008365,4.2,6,,,,3,5.5,5.75,1.6,,4.75,,,14.5,11.8,
10008370,1,6.75,,,,2.75,3.75,4.75,2.4,,3.75,,,13.25,10.15,
10008375,2.8,3.5,,,,2.5,5,6.25,2.6,,4.58,,,11,8.9,
10008354,3.6,8,,,,8,8,7.75,2.4,,7.92,,,24,14,
10008357,3.6,6.5,,,,3.5,5.25,8,3.2,,5.58,,,15.25,13.3,
10008359,5.4,7,,,,3.75,6.75,8.25,2.4,,6.25,,,17.5,14.8,
10006882,5.6,5.75,5.25,3.25,4.5,,,,3.6,4.33,,14.1,13.35,,14.95,14.45
10006923,5.2,6,4.25,3,3.25,,,,4.2,3.5,,12.45,11.45,,15.4,13.65
10006995,4.8,5.5,3.5,3.75,4.25,,,,3,3.83,,12.05,12.8,,13.3,11.3
10007050,4.2,6.75,2.75,2.75,3.75,,,,3,3.08,,9.7,10.7,,13.95,9.95
10007062,7.6,6.25,6,2.75,6,,,,6.2,4.92,,16.35,16.35,,20.05,19.8
10006846,5.4,6.25,6.5,5.25,6.5,,,,4.4,6.08,,17.15,17.15,,16.05,16.3
10006851,6,6,3.5,4.25,5,,,,2.6,4.25,,13.75,15.25,,14.6,12.1
10006898,4.2,7.75,2,4.75,3.5,,,,3.4,3.42,,10.95,12.45,,15.35,9.6
10007019,6,7.5,3.75,4,5.75,,,,2.6,4.5,,13.75,15.75,,16.1,12.35
10007074,7,4.5,4,7.25,6.5,,,,3.6,5.92,,18.25,20.75,,15.1,14.6
10007101,3.8,6.25,3,3,3.75,,,,3.6,3.25,,9.8,10.55,,13.65,10.4
10007124,6.4,3.75,3.5,4.5,7.5,,,,3.4,5.17,,14.4,18.4,,13.55,13.3
10007997,4,5.5,,,,4,5.25,7,3.6,,5.42,,,14.75,13.1,
10008004,2.8,5.75,,,,3.5,3.5,4,3,,3.67,,,12.75,11.55,
10008009,3.6,7.25,,,,5.75,5,6,2.4,,5.58,,,18,13.25,
10008015,4.4,7,,,,3.75,6,8.25,2.6,,6,,,16.75,14,
10008022,3,5,,,,2.25,6.75,7.25,3.2,,5.42,,,14,11.2,
10006939,2.2,4.5,,,,2.25,5.25,5.75,1.8,,4.42,,,12,8.5,
10007436,6,,5.25,5.5,,,,,,,,16.75,,,,
10007470,2.2,3.5,,,,3,5.75,,,,,,,12.25,,
10007502,4,8.5,,,,8,7,,,,,,,23.5,,
10007575,1.8,3.5,,,,2.5,1.75,,,,,,,7.75,,
10006881,,7.75,,,,5.5,7,,,,,,,20.25,,
10006910,,8,,,,6.25,8.75,,,,,,,23,,
10007117,2.8,4,,,,2.25,4.5,,,,,,,10.75,,
10007143,2.2,3.75,,,,3.5,3.25,,,,,,,10.5,,
10007279,2.4,5.25,,,,2,4.75,,,,,,,12,,
10007338,4.8,5.75,,,,2,6,,,,,,,13.75,,
10007366,2.8,3.25,,,,3,4.5,,,,,,,10.75,,
10007411,3,2,,,,2.5,4.25,,,,,,,8.75,,
10007478,3,2.75,,,,3,5.5,5.75,2.4,,4.75,,,11.25,8.15,
10007480,2.4,2,,,,3.5,4.25,,,,,,,9.75,,
10007577,2,3.5,,,,4.5,5,,,,,,,13,,
10008246,3.4,6.5,,,,4.25,6,7.5,3.4,,5.92,,,16.75,13.3,
10008257,5.2,7.5,,,,5.25,4.5,7,4.8,,5.58,,,17.25,17.5,
10008275,4,6.75,4,2.25,3.75,,,,2.6,3.33,,10.25,10,,13.35,10.6
10008278,3.8,7.75,,,,4.25,5.75,8,1.6,,6,,,17.75,13.15,
10008281,6.8,7,6.5,7,4.75,,,,4,6.08,,20.3,18.55,,17.8,17.3
10007111,5.6,,4.5,5.25,6,,,,,5.25,,15.35,16.85,,,
10007609,5.4,8.5,,,,3.25,6.75,7.75,6.8,,5.92,,,18.5,20.7,
10007614,1.4,4,,,,3,4.5,5.25,1.8,,4.25,,,11.5,7.2,
10007620,3,4,,,,3.75,4.75,5.25,3.4,,4.58,,,12.5,10.4,
10007627,2.6,6,,,,3.75,5.75,7,2.2,,5.5,,,15.5,10.8,
10007629,2.6,7,,,,4,6.25,6.25,2.4,,5.5,,,17.25,12,
10007630,3.6,7,,,,3.5,5.5,6.25,2.4,,5.08,,,16,13,
10007632,3.8,3.5,,,,3.25,3.75,5,3,,4,,,10.5,10.3,
10007644,2.6,6.25,,,,5.5,4.75,8.25,3,,6.17,,,16.5,11.85,
10008517,5.2,3.5,,,,3.75,5.75,7.75,1.8,,5.75,,,13,10.5,
10008521,3.8,3.25,,,,3,4,6.75,3,,4.58,,,10.25,10.05,
10008544,2.2,3,,,,4.25,5.75,6,2.6,,5.33,,,13,7.8,
10008558,2.6,4.25,,,,2.25,6.5,7.5,2.6,,5.42,,,13,9.45,
10008569,3.4,6,,,,3.75,6,6.75,2.8,,5.5,,,15.75,12.2,
10008587,4.8,5.75,,,,4.75,5.25,7.75,2.4,,5.92,,,15.75,12.95,
10008608,3.8,5.25,,,,3.25,4.75,6.75,2.2,,4.92,,,13.25,11.25,
10008610,3.6,6,,,,6.25,7,9.25,3.8,,7.5,,,19.25,13.4,
10008037,6.8,5.25,6.5,6.75,1,,,,2.4,4.75,,20.05,14.55,,14.45,15.7
10008066,5.4,6.5,3.75,6.75,6.75,,,,4,5.75,,15.9,18.9,,15.9,13.15
10008096,5.8,6.25,4.5,4.5,6.25,,,,5.2,5.08,,14.8,16.55,,17.25,15.5
10008106,6.4,8,6.5,6,4.5,,,,1.2,5.67,,18.9,16.9,,15.6,14.1
10005896,5.6,7.25,,,,4.25,8,9.5,2.8,,7.25,,,19.5,15.65,
10005910,3.6,5.5,,,,4.75,7.5,8.5,2,,6.92,,,17.75,11.1,
10005923,1.8,3.5,,,,4,5.25,6,2.4,,5.08,,,12.75,7.7,
10005980,3.6,5.5,2.5,1.5,6.5,,,,2.4,3.5,,7.6,11.6,,11.5,8.5
10005992,4.6,5.75,,,,4,7.25,8,3,,6.42,,,17,13.35,
10006000,2.6,5,,,,3,5,6.75,2.4,,4.92,,,13,10,
10006035,4,4,,,,4.5,6.5,,,,,,,15,,
10005655,5.8,,6,5,,,,,,,,16.8,,,,
10005720,7.4,,7,5,,,,,,,,19.4,,,,
10005642,3.2,,,3,5,,,,,,,,11.2,,,
10006098,4.4,7.5,,,,2.5,7.25,7.5,3,,5.75,,,17.25,14.9,
10006103,3.2,6.75,,,,3,4.25,7,2.4,,4.75,,,14,12.35,
10006132,3.8,7.25,,,,3.5,3.75,8.25,3.6,,5.17,,,14.5,14.65,
10006136,3.4,6.25,,,,2,4.75,4,3.2,,3.58,,,13,12.85,
10007764,3,7,,,,3.75,5.25,6.75,3.2,,5.25,,,16,13.2,
10007778,4.2,4,,,,2.75,5,5.75,2.8,,4.5,,,11.75,11,
10007784,4.8,6.75,,,,5.25,6.25,8.75,1.4,,6.75,,,18.25,12.95,
10007607,4.2,7.75,,,,3.5,5.5,8.5,2.6,,5.83,,,16.75,14.55,
10007624,5,4.5,,,,3.75,4.75,5.75,3,,4.75,,,13,12.5,
10007616,4.2,8.25,,,,4.75,5.75,8.5,3.6,,6.33,,,18.75,16.05,
10007621,4.8,8,,,,3.5,6,8.5,2.8,,6,,,17.5,15.6,
10008238,6,6.5,,,,3.75,5.75,9.25,1.8,,6.25,,,16,14.3,
10008245,3.4,5.5,,,,4,5.75,7.25,3,,5.67,,,15.25,11.9,
10008251,4.4,6,,,,5,5.25,7,2.6,,5.75,,,16.25,13,
10008255,4.8,5.75,,,,5.25,7.25,9,2.8,,7.17,,,18.25,13.35,
10008263,4.8,4.25,,,,2.75,3,5.25,2.6,,3.67,,,10,11.65,
10008270,4.6,7.25,,,,5.5,8.25,6.25,2.6,,6.67,,,21,14.45,
10008273,3.8,5.5,,,,3.25,4,5,1.8,,4.08,,,12.75,11.1,
10008276,3,8,,,,4.25,4.75,8,2.8,,5.67,,,17,13.8,
10008310,4.4,6,,,,2.75,6.5,8.75,2.4,,6,,,15.25,12.8,
10008336,4.6,8.5,,,,6,6.5,8,3,,6.83,,,21,16.1,
10007807,5.4,7.5,,,,6.25,8.25,8.75,3.6,,7.75,,,22,16.5,
10007814,3.6,6,,,,3,4.25,6.25,3,,4.5,,,13.25,12.6,
10007834,4.6,7.5,,,,3.75,7.75,7.75,3.8,,6.42,,,19,15.9,
10008208,5.8,8.5,,,,6.25,8.25,7.75,2.4,,7.42,,,23,16.7,
10008214,4.6,6,,,,3,5.5,8.5,2.8,,5.67,,,14.5,13.4,
10008223,3.8,5.75,,,,2.5,5.5,6.5,3,,4.83,,,13.75,12.55,
10008237,5.4,7.75,,,,6.25,5.75,7.75,4.6,,6.58,,,19.75,17.75,
10008241,2.8,4.75,,,,2.75,5.25,6,3.2,,4.67,,,12.75,10.75,
10008243,3,6.25,,,,4.25,7.5,8.5,3.4,,6.75,,,18,12.65,
10008247,3.2,4.75,,,,3,4,5.75,2.8,,4.25,,,11.75,10.75,
10008227,3.6,6.5,,,,4,3.25,7.25,2.2,,4.83,,,13.75,12.3,
10008269,3.2,6.25,,,,2.5,4.25,6,2.2,,4.25,,,13,11.65,
10004637,5.4,8,,,,4.25,6.5,7.25,3.2,,6,,,18.75,16.6,
10004642,2.6,5.5,,,,4.75,6.25,6,3.6,,5.67,,,16.5,11.7,
10004680,2,3,,,,3,3.25,5.25,1.8,,3.83,,,9.25,6.8,
10004685,4.8,7.5,,,,4.5,7.75,8.75,4.4,,7,,,19.75,16.7,
10004688,3,7,,,,5.75,6,7.25,2.2,,6.33,,,18.75,12.2,
10004107,4,6.75,,,,3.25,4.25,6,2.4,,4.5,,,14.25,13.15,
10004111,2.2,7.75,,,,5.5,7,7.5,2.4,,6.67,,,20.25,12.35,
10004115,4,4,,,,3,5.5,5.75,1,,4.75,,,12.5,9,
10004119,5.4,7,,,,3.25,6.25,8.5,2.6,,6,,,16.5,15,
10004557,3,6,,,,4,5.5,7.5,2.4,,5.67,,,15.5,11.4,
10004543,3.4,5,,,,2.75,6.25,5.5,3,,4.83,,,14,11.4,
10004546,2.2,3.5,,,,4.5,4.5,6.75,2,,5.25,,,12.5,7.7,
10004549,2,4.75,,,,3,5.25,7.5,2,,5.25,,,13,8.75,
10004553,3.6,5,,,,3.75,5,6.5,2.6,,5.08,,,13.75,11.2,
10004559,3,3.5,,,,1.75,5,5.25,3.2,,4,,,10.25,9.7,
10004535,2.4,5.5,,,,3.5,5.25,6.5,3.2,,5.08,,,14.25,11.1,
10004540,4.4,7.5,,,,3.75,7,8.25,3.6,,6.33,,,18.25,15.5,
10004513,2.6,3.5,,,,2.75,4,6,1.6,,4.25,,,10.25,7.7,
10004517,4.2,6.75,,,,3.75,6.25,8.25,2.4,,6.08,,,16.75,13.35,
10004519,3.8,5.5,,,,4.75,6,6.25,3,,5.67,,,16.25,12.3,
10004510,4,4.25,,,,4,6,6.5,2,,5.5,,,14.25,10.25,
10004515,3.8,5,,,,4.25,6.25,8.25,3.2,,6.25,,,15.5,12,
10005084,2.8,5,,,,3.5,4.75,6.25,2.8,,4.83,,,13.25,10.6,
10005089,3.4,6.25,,,,5.25,6.5,8,4.4,,6.58,,,18,14.05,
10005094,2.2,5.5,,,,2.75,4.5,5.5,2.4,,4.25,,,12.75,10.1,
10005099,4,6,,,,4.75,6.5,7.5,3.4,,6.25,,,17.25,13.4,
10004741,5.2,7.5,,,,4.75,6.5,8.5,5.4,,6.58,,,18.75,18.1,
10004748,3,5,,,,1.5,5.25,5.25,3.8,,4,,,11.75,11.8,
10004753,2.6,3.75,,,,2.5,5.5,6.75,3,,4.92,,,11.75,9.35,
10004736,4,6.25,,,,4,6.75,6.75,3.6,,5.83,,,17,13.85,
10004756,2.4,5,,,,4.5,6.25,8.75,1.6,,6.5,,,15.75,9,
10004762,3.8,5.5,,,,4.5,5.5,6.5,2.6,,5.5,,,15.5,11.9,
10004770,2.4,6,,,,2,5.25,6.25,3.2,,4.5,,,13.25,11.6,
10004772,2.8,5.25,,,,3,5.5,6.5,3,,5,,,13.75,11.05,
10004775,2,4.5,,,,3.25,5,6.25,2.4,,4.83,,,12.75,8.9,
10004777,4.8,6.25,,,,5,7.75,8.25,4.4,,7,,,19,15.45,
10004779,6.2,4.25,,,,4.25,6.5,8.75,2.2,,6.5,,,15,12.65,
10004781,3.8,6.5,,,,4,5.5,8,3.6,,5.83,,,16,13.9,
10004783,4,3.5,,,,2,6,6,2,,4.67,,,11.5,9.5,
10003712,3.6,7.5,,,,3,6.5,7,3,,5.5,,,17,14.1,
10003719,3.4,5.25,,,,2,4.75,6,2.6,,4.25,,,12,11.25,
10003727,4.8,6.75,,,,5,5.5,5,3.4,,5.17,,,17.25,14.95,
10003743,3.8,5.25,,,,5.75,6.5,7.75,3.2,,6.67,,,17.5,12.25,
10003746,4.4,7.25,,,,6.5,7.5,8,2.8,,7.33,,,21.25,14.45,
10004178,5.4,8.25,,,,5,6.25,9.25,3,,6.83,,,19.5,16.65,
10004181,3,5,,,,3.25,4.75,7,2.8,,5,,,13,10.8,
10004184,3.2,3.5,,,,3.5,6.5,5.75,2.4,,5.25,,,13.5,9.1,
10004194,1.4,5.25,,,,3,2.75,5.75,2.4,,3.83,,,11,9.05,
10004224,3.2,4.75,,,,1.75,6.75,6.5,2.8,,5,,,13.25,10.75,
10004230,5.6,8.25,,,,4.5,8.75,9,5.6,,7.42,,,21.5,19.45,
10004254,2.4,1.25,,,,2.25,4.25,5.75,2.6,,4.08,,,7.75,6.25,
10004275,2.8,5,,,,3.5,4.5,5,2.2,,4.33,,,13,10,
10004450,2.8,4,,,,2.5,3.75,6,2,,4.08,,,10.25,8.8,
10003971,3,1.75,,,,2.5,3.75,,,,,,,8,,
10004187,2.8,3.5,,,,3,3.5,,,,,,,10,,
10003991,3,2,,,,3.5,4.75,,,,,,,10.25,,
10004059,2.6,2.75,,,,3.75,3.5,,,,,,,10,,
10004118,2.4,3.75,,,,4.5,4.25,,,,,,,12.5,,
10005166,1.6,6.25,,,,3.5,5.25,7.25,2.4,,5.33,,,15,10.25,
10005175,2.4,7,,,,4.5,4.75,8.25,4.4,,5.83,,,16.25,13.8,
10005197,3.2,5.75,,,,2.5,5.5,7,3.4,,5,,,13.75,12.35,
10005204,4.4,6,3.5,4.25,4.5,,,,2.2,4.08,,12.15,13.15,,12.6,10.1
10005292,4.8,7,,,,4.25,7.5,9,2.4,,6.92,,,18.75,14.2,
10005271,4.2,7,,,,4.5,6.25,6.25,2,,5.67,,,17.75,13.2,
10005275,4.2,6,,,,3,7.25,4.5,2.2,,4.92,,,16.25,12.4,
10005279,4.2,6.5,,,,4.25,6.75,8.25,3.6,,6.42,,,17.5,14.3,
10005281,5,6.25,,,,3,5.25,8.25,1.6,,5.5,,,14.5,12.85,
10005284,3,5,,,,3.75,6,6.75,4,,5.5,,,14.75,12,
10005288,2.8,2.75,,,,3,3.25,5.25,3.2,,3.83,,,9,8.75,
10005295,3.2,7.5,,,,3.5,5.25,7,3.4,,5.25,,,16.25,14.1,
10005299,2.6,3.75,,,,4.25,6.75,8.25,3.2,,6.42,,,14.75,9.55,
10005301,5,6.25,,,,5,6.75,8,3.8,,6.58,,,18,15.05,
10005303,3,6.5,,,,4,6.25,8.75,2.8,,6.33,,,16.75,12.3,
10005307,3.6,4.25,,,,3.5,5.5,7.25,3.2,,5.42,,,13.25,11.05,
10005309,1.2,6.25,,,,5,7.25,7.75,3,,6.67,,,18.5,10.45,
10002878,3,3.75,,,,3,4.75,5.75,1.8,,4.5,,,11.5,8.55,
10002883,4.2,5.75,,,,3.5,5.25,7.5,3.2,,5.42,,,14.5,13.15,
10002885,3,8.25,,,,4.75,6.5,8.5,4.2,,6.58,,,19.5,15.45,
10002887,4,8,,,,4.75,7,7.75,3,,6.5,,,19.75,15,
10003396,3.6,2.75,,,,3.25,4.5,6.25,2.6,,4.67,,,10.5,8.95,
10003400,3.4,5.75,,,,4.75,5.25,6,2.2,,5.33,,,15.75,11.35,
10003403,3.6,5,,,,3.75,4.5,7.5,3,,5.25,,,13.25,11.6,
10003406,4.2,7,,,,2.25,5.75,8.5,3.2,,5.5,,,15,14.4,
10003416,5.4,6.75,,,,4.25,7,9,3.4,,6.75,,,18,15.55,
10003424,4,6.25,,,,2.75,4.25,7.25,2.6,,4.75,,,13.25,12.85,
10003391,2.8,3.25,,,,3.75,6.75,7.5,2.4,,6,,,13.75,8.45,
10003413,3,4.75,,,,3.75,5.25,6,2.6,,5,,,13.75,10.35,
10003426,3.2,2.5,,,,4,5,7.25,3.8,,5.42,,,11.5,9.5,
10003444,4.6,7,,,,6,7,8.25,3.8,,7.08,,,20,15.4,
10002120,4.6,4.5,,,,3.75,5.5,7.25,2.8,,5.5,,,13.75,11.9,
10002132,4.2,7,,,,4.75,6.5,7.5,2.2,,6.25,,,18.25,13.4,
10002136,4.4,5.75,,,,4.25,6,8,3.4,,6.08,,,16,13.55,
10003038,4.8,5.75,,,,4.5,5.75,8.75,4.2,,6.33,,,16,14.75,
10003042,2.8,5.25,,,,3,4,8,2.4,,5,,,12.25,10.45,
10003044,5.2,7.5,,,,4,5.25,8.75,5,,6,,,16.75,17.7,
10003046,4.6,3.25,,,,3.25,5.5,6.75,4.2,,5.17,,,12,12.05,
10003050,3.6,3.25,,,,3.5,6.75,7.75,2.6,,6,,,13.5,9.45,
10003053,3.2,5.75,,,,3.25,5.25,6.75,2.6,,5.08,,,14.25,11.55,
10003618,4.4,6.75,,,,2.75,7.25,7.75,2.6,,5.92,,,16.75,13.75,
10003608,5.2,5.5,,,,4,6.25,7.5,2,,5.92,,,15.75,12.7,
10003615,3.8,6,,,,3.5,5.75,7.5,4,,5.58,,,15.25,13.8,
10003624,4,5.25,,,,3.25,4,6.5,2.6,,4.58,,,12.5,11.85,
10003631,3.6,7.25,,,,5.5,4.75,7.25,3,,5.83,,,17.5,13.85,
10003672,5.6,8.5,,,,4.75,7,8.75,3.2,,6.83,,,20.25,17.3,
10003647,2.6,4.5,,,,3.5,4.75,6.5,2.6,,4.92,,,12.75,9.7,
10003649,3.8,3.5,,,,4.25,5,6.75,2.6,,5.33,,,12.75,9.9,
10003654,3.4,7.25,,,,2.75,5.25,7,2.2,,5,,,15.25,12.85,
10003660,4.8,6.25,,,,4.5,5.5,7.5,3,,5.83,,,16.25,14.05,
10003662,5,8,,,,6.25,7,8.75,5.2,,7.33,,,21.25,18.2,
10003197,3.2,2.5,,,,2.5,3.25,5.75,3,,3.83,,,8.25,8.7,
10003171,3.6,5.5,,,,3.75,5.75,7.25,2.6,,5.58,,,15,11.7,
10003173,4,7.25,,,,3.5,5.25,9.25,2.4,,6,,,16,13.65,
10003180,6,6.5,,,,4.25,6.25,7,4,,5.83,,,17,16.5,
10003192,4,7.5,,,,6.25,7.25,8.5,2,,7.33,,,21,13.5,
10003194,3,7.25,,,,3,4.5,5.25,3.6,,4.25,,,14.75,13.85,
10003640,1.8,2.5,,,,3,3,,,,,,,8.5,,
10003650,,6.75,,,,6.25,8.25,,,,,,,21.25,,
10003501,5.6,,,3.25,4.75,,,,,,,,13.6,,,
10003512,3.4,,,2.75,4.25,,,,,,,,10.4,,,
10003665,6.6,,8.5,8,2.5,,,,,6.33,,23.1,17.1,,,
10003418,5,,6,4.75,5.75,,,,,5.5,,15.75,15.5,,,
10003675,3.2,4.25,,,,4.25,5.25,6,3.2,,5.17,,,13.75,10.65,
10003680,2.8,6.75,,,,3,5.75,6.75,3.4,,5.17,,,15.5,12.95,
10003690,4.8,7.5,,,,5.25,6.25,8.5,3.6,,6.67,,,19,15.9,
10003695,5.2,8,,,,6.25,8.75,8,5.2,,7.67,,,23,18.4,
10003698,2.2,2.75,,,,2.5,4.75,5.25,2.8,,4.17,,,10,7.75,
10003700,4.6,6.5,,,,2.5,6,6.75,3.4,,5.08,,,15,14.5,
10003704,3.6,4.25,,,,4,6.25,6,1.4,,5.42,,,14.5,9.25,
10002732,2,6.5,,,,2.75,4.5,7,2.2,,4.75,,,13.75,10.7,
10002500,2.2,5.75,,,,4.25,5,7.25,1.6,,5.5,,,15,9.55,
10002508,4.6,5.5,,,,3.5,8.5,8.75,2.8,,6.92,,,17.5,12.9,
10002513,2.2,6.5,,,,3,5.75,7.75,4,,5.5,,,15.25,12.7,
10002517,1.8,3.25,,,,3.5,3.75,5.25,2.6,,4.17,,,10.5,7.65,
10002491,3.6,5,,,,2.75,7,8,3,,5.92,,,14.75,11.6,
10002494,4.2,5,,,,3,6,5.5,2.2,,4.83,,,14,11.4,
10002511,3.6,3.75,,,,3.5,3.5,8.25,3.6,,5.08,,,10.75,10.95,
10002522,3.4,7.25,,,,3,6.25,7.5,2.2,,5.58,,,16.5,12.85,
10002528,2,6,,,,3.5,4,5.25,2.4,,4.25,,,13.5,10.4,
10002533,2.6,6.5,,,,5,6.25,7.5,2.4,,6.25,,,17.75,11.5,
10002855,3,3.75,,,,5.5,4.75,7.25,2.6,,5.83,,,14,9.35,
10002861,3.6,5.75,,,,4,6.5,8.25,1.8,,6.25,,,16.25,11.15,
